"parcode","trial","fix_item","fix_time","fix_num","rev_fix_num"
146,35,2,350.269200942421,8,8
146,35,1,333.513812191086,9,7
146,35,2,417.098458830878,10,6
146,35,1,216.88681181331,11,5
146,35,2,183.307227995101,12,4
146,35,1,217.119070675835,13,3
146,35,2,183.637137743062,14,2
146,35,1,700.775468176289,15,1
146,36,2,316.951621953194,1,5
146,36,1,216.986866405932,2,4
146,36,2,283.598588179302,3,3
146,36,1,266.87414724438,4,2
146,36,2,266.960981411103,5,1
146,37,2,166.986310548964,1,5
146,37,1,250.140391919558,2,4
146,37,2,200.283457968908,3,3
146,37,1,233.442992768687,4,2
146,37,2,233.458616909047,5,1
146,38,2,100.216244118201,1,4
146,38,1,367.166108353558,2,3
146,38,2,317.198904027464,3,2
146,38,1,233.418655163405,4,1
146,39,2,233.749165836343,1,3
146,39,1,1901.89211350298,2,2
146,39,2,967.73404587293,3,1
146,40,1,667.437157153472,1,4
146,40,2,183.596575068805,2,3
146,40,1,150.172932197165,3,2
146,40,2,150.153101556498,4,1
146,41,2,217.008199368138,1,5
146,41,1,166.794914825005,2,4
146,41,2,133.710496087588,3,3
146,41,1,116.633610588906,4,2
146,41,2,166.949052982091,5,1
146,42,2,150.571347789082,1,3
146,42,1,200.031368469354,2,2
146,42,2,450.275721013895,3,1
146,43,1,167.156974239333,1,3
146,43,2,233.307182927092,2,2
146,43,1,217.115164643474,3,1
146,44,2,17.1111384188407,1,4
146,44,1,200.184004304901,2,3
146,44,2,166.798820861004,3,2
146,44,1,350.281219511089,4,1
146,45,2,66.8415769214334,1,4
146,45,1,166.925917234039,2,3
146,45,2,250.282511511614,3,2
146,45,1,216.85075610003,4,1
146,46,2,166.974892905273,1,4
146,46,1,216.937890734698,2,3
146,46,2,200.099874316948,3,2
146,46,1,250.033727112168,4,1
146,47,2,0.279131287243217,1,4
146,47,1,233.429471874842,2,3
146,47,2,183.683409235528,3,2
146,47,1,216.475476259802,4,1
146,48,1,183.724873302708,1,3
146,48,2,233.543648289924,2,2
146,48,1,217.14971802794,3,1
146,49,2,17.0531488220149,1,4
146,49,1,150.251052898966,2,3
146,49,2,233.494071690075,3,2
146,49,1,266.923122919252,4,1
146,50,2,16.7577924657962,1,5
146,50,1,217.056574110757,2,4
146,50,2,166.900377775164,3,3
146,50,1,216.854361671722,4,2
146,50,2,83.363504953013,5,1
146,51,1,150.338187533634,1,4
146,51,2,450.670831502066,2,3
146,51,1,166.815646858595,3,2
146,51,2,183.397968197824,4,1
146,52,2,16.8939027680608,1,5
146,52,1,216.984763155779,2,4
146,52,2,200.062316285766,3,3
146,52,1,200.350761962909,4,2
146,52,2,316.788169402571,5,1
146,53,2,117.029021541384,1,6
146,53,1,233.612755066133,2,5
146,53,2,233.634688960592,3,4
146,53,1,233.447800193971,4,3
146,53,2,266.901489492739,5,2
146,53,1,367.030598976271,6,1
146,54,2,16.8019607081078,1,6
146,54,1,183.750713225891,2,5
146,54,2,250.195677341253,3,4
146,54,1,216.883506705926,4,3
146,54,2,200.190314055362,5,2
146,54,1,934.100078029587,6,1
146,55,1,5071.85602474419,1,4
146,55,2,233.75757883332,2,3
146,55,1,216.730269941763,3,2
146,55,2,166.979399869888,4,1
146,56,2,117.198182913853,1,10
146,56,1,300.065230785549,2,9
146,56,2,283.749421232642,3,8
146,56,1,283.680314452795,4,7
146,56,2,466.884783680143,5,6
146,56,1,233.724227302446,6,5
146,56,2,216.929778202029,7,4
146,56,1,183.498924187006,8,3
146,56,2,216.966735300957,9,2
146,56,1,183.461666623771,10,1
146,57,2,50.3692254897032,1,5
146,57,1,183.562923073623,2,4
146,57,2,400.336760329083,3,3
146,57,1,183.607992708858,4,2
146,57,2,166.752248900593,5,1
146,58,1,16.9335640493955,1,4
146,58,2,233.473640120792,2,3
146,58,1,216.826118034078,3,2
146,58,2,133.618554027635,4,1
146,59,1,100.50769443842,1,5
146,59,2,216.84534774613,2,4
146,59,1,216.965833908034,3,3
146,59,2,133.513391541783,4,2
146,59,1,183.434023911104,5,1
146,60,1,17.1183495622245,1,4
146,60,2,200.192417301878,2,3
146,60,1,183.537083150441,3,2
146,60,2,183.447544801311,4,1
146,61,1,50.2250026511319,1,13
146,61,2,233.489865189767,2,12
146,61,1,200.246200405672,3,11
146,61,2,350.225032696471,4,10
146,61,1,233.72753240983,5,9
146,61,2,249.812585425389,6,8
146,61,1,183.535580825264,7,7
146,61,2,267.258441017475,8,6
146,61,1,233.608849033772,9,5
146,61,2,217.025325830036,10,4
146,61,1,400.10810703825,11,3
146,61,2,267.131044176494,12,2
146,61,1,200.349860569986,13,1
146,62,2,0.157443264470203,1,9
146,62,1,199.175946756441,2,8
146,62,2,216.859770029259,3,7
146,62,1,250.236840944126,4,6
146,62,2,233.56107521613,5,5
146,62,1,250.279807329207,6,4
146,62,2,350.368354145758,7,3
146,62,1,283.488918728835,8,2
146,62,2,116.693102510908,9,1
146,63,2,150.456870909693,1,6
146,63,1,216.818606430024,2,5
146,63,2,233.500982365513,3,4
146,63,1,200.348959177063,4,3
146,63,2,200.140737455513,5,2
146,63,1,50.1679144435911,6,1
146,64,2,83.6807952000527,1,4
146,64,1,166.902180557372,2,3
146,64,2,250.252465084486,3,2
146,64,1,250.19868198433,4,1
146,65,1,50.3590097068809,1,5
146,65,2,200.153657417104,2,4
146,65,1,216.918661022646,3,3
146,65,2,199.848385742371,4,2
146,65,1,250.594393397478,5,1
146,66,1,0.300464245810872,1,4
146,66,2,216.727265298687,2,3
146,66,1,200.32852760778,3,2
146,66,2,550.474838673836,4,1
146,67,2,100.359265099542,1,5
146,67,1,217.007297975215,2,4
146,67,2,216.874192316027,3,3
146,67,1,200.143441630644,4,2
146,67,2,200.319513682189,5,1
146,68,2,16.9464840109868,1,6
146,68,1,250.163828131917,2,5
146,68,2,167.086966070201,3,4
146,68,1,233.390411525761,4,3
146,68,2,250.412312063418,5,2
146,68,1,83.4269029073766,6,1
146,69,2,100.415451914159,1,5
146,69,1,200.022955468739,2,4
146,69,2,233.704396665416,3,3
146,69,1,183.507337183983,4,2
146,69,2,216.797573932126,5,1
146,70,2,217.014509118599,1,4
146,70,1,216.74919918587,2,3
146,70,2,250.25066229864,3,2
146,70,1,233.736846803367,4,1
146,71,1,200.423173846502,1,3
146,71,2,216.859770032897,2,2
146,71,1,233.767193691165,3,1
146,72,2,0.296558213449316,1,5
146,72,1,216.903036882286,2,4
146,72,2,216.913252665108,3,3
146,72,1,267.188132384035,4,2
146,72,2,33.1297888369591,5,1
146,73,2,200.369390746346,1,4
146,73,1,183.645250275731,2,3
146,73,2,233.388909204223,3,2
146,73,1,167.043999681482,4,1
146,74,1,116.963820801175,1,5
146,74,2,200.297579791368,2,4
146,74,1,216.857967243413,3,3
146,74,2,216.933984698699,4,2
146,74,1,233.548756183154,5,1
146,75,2,167.18581880923,1,5
146,75,1,233.478147085407,2,4
146,75,2,200.070128354128,3,3
146,75,1,200.306293252652,4,2
146,75,2,233.679157667211,5,1
146,76,1,50.2352184339543,1,5
146,76,2,216.887412741926,2,4
146,76,1,200.201731695415,3,3
146,76,2,200.301786291675,4,2
146,76,1,316.809502361139,5,1
146,77,1,0.299262392218225,1,5
146,77,2,216.779846541613,2,4
146,77,1,200.183403376286,3,3
146,77,2,216.848953317822,4,2
146,77,1,233.885877067223,5,1
146,78,1,66.9452370857471,1,4
146,78,2,200.313804860343,2,3
146,78,1,216.618196776835,3,2
146,78,2,216.916257308185,4,1
146,79,2,16.9972624717047,1,5
146,79,1,217.345620716515,2,4
146,79,2,199.587883238564,3,3
146,79,1,200.274444043316,4,2
146,79,2,734.1675623029,5,1
146,80,1,383.761650122324,1,4
146,80,2,200.319513682189,2,3
146,80,1,183.39045659377,3,2
146,80,2,1318.06153688012,4,1
146,82,2,367.39596350526,1,2
146,82,1,667.130984082178,2,1
146,84,2,534.227234500577,1,2
146,84,1,617.114503616904,2,1
146,86,2,183.938803846104,1,2
146,86,1,583.452893064532,2,1
146,87,2,267.043008152541,1,2
146,87,1,584.108506052871,2,1
146,88,1,300.370201999613,1,2
146,88,2,350.37346203535,2,1
146,89,2,350.611129255412,1,2
146,89,1,417.346341833763,2,1
146,90,1,183.69482687558,1,2
146,90,2,583.404818786221,2,1
146,92,2,634.279425139539,1,2
146,92,1,416.889636177075,2,1
146,94,2,450.578588977805,1,2
146,94,1,467.221303639235,2,1
146,95,1,1350.57807818885,1,3
146,95,2,1584.86627688399,2,2
146,95,1,917.565530500724,3,1
146,96,1,1485.15962012971,1,7
146,96,2,417.160053999396,2,6
146,96,1,416.968057346821,3,5
146,96,2,400.369210467034,4,4
146,96,1,383.760748733039,5,3
146,96,2,383.899563214072,6,2
146,96,1,317.17216270772,7,1
146,97,2,917.88612585151,1,6
146,97,1,416.618917890446,2,5
146,97,2,417.30908426689,3,4
146,97,1,400.4788799175,4,3
146,97,2,350.382776428887,5,2
146,97,1,283.643056885921,6,1
146,98,1,617.69229636775,1,3
146,98,2,366.875258965592,2,2
146,98,1,250.317665824696,3,1
146,99,2,1384.85023209432,1,4
146,99,1,317.003902728175,2,3
146,99,2,283.642455960944,3,2
146,99,1,250.172541593201,4,1
146,100,2,600.822731201333,1,5
146,100,1,266.990426909615,2,4
146,100,2,300.269546474738,3,3
146,100,1,250.282511507976,4,2
146,100,2,300.021663471853,5,1
146,1,2,734.131807057565,1,5
146,1,1,467.686422289262,2,4
146,1,2,333.72924505602,3,3
146,1,1,250.191771305253,4,2
146,1,2,250.272295725154,5,1
146,2,1,1184.95287068072,1,8
146,2,2,266.897282992431,2,7
146,2,1,216.725762977148,3,6
146,2,2,216.785254895512,4,5
146,2,1,183.629325671063,5,4
146,2,2,200.188811733824,6,3
146,2,1,183.612199209165,7,2
146,2,2,200.003124828072,8,1
146,4,2,1501.73953775811,1,10
146,4,1,717.386333624745,2,9
146,4,2,433.642020285333,3,8
146,4,1,700.810021564394,4,7
146,4,2,400.420589852729,5,6
146,4,1,717.384831303207,6,5
146,4,2,450.228247664199,7,4
146,4,1,1134.65695846753,8,3
146,4,2,467.021494911023,9,2
146,4,1,400.305512048362,10,1
146,5,1,282.790639816085,1,3
146,5,2,366.999350695551,2,2
146,5,1,266.94956377105,3,1
146,6,2,617.492788103846,1,4
146,6,1,383.690139635291,2,3
146,6,2,383.625539823697,3,2
146,6,1,316.894233277708,4,1
146,7,1,233.695983664802,1,3
146,7,2,333.848228900024,2,2
146,7,1,316.951021020941,3,1
146,8,1,0.316689314786345,1,6
146,8,2,366.956684774777,2,5
146,8,1,350.249971230369,3,4
146,8,2,317.325699939829,4,3
146,8,1,300.118412960728,5,2
146,8,2,283.308640176983,6,1
146,9,2,384.186506569677,1,5
146,9,1,333.529436331446,2,4
146,9,2,250.313459328027,3,3
146,9,1,266.688760802936,4,2
146,9,2,216.940594913467,5,1
146,10,1,450.826171516383,1,4
146,10,2,333.449512843799,2,3
146,10,1,216.979955730494,3,2
146,10,2,200.282556575985,4,1
146,11,1,66.8271546383039,1,4
146,11,2,317.159843674744,2,3
146,11,1,251.053803229297,3,2
146,11,2,215.879655657773,4,1
146,12,2,300.529748514236,1,5
146,12,1,233.744358407421,2,4
146,12,2,266.797528864117,3,3
146,12,1,200.900311068835,4,2
146,12,2,332.908376734849,5,1
146,13,2,200.540955829638,1,5
146,13,1,200.159967167565,2,4
146,13,2,200.235383690597,3,3
146,13,1,250.127171493659,4,2
146,13,2,250.317966289003,5,1
146,14,1,33.8800480603823,1,5
146,14,2,199.930412480171,2,4
146,14,1,200.324020646804,3,3
146,14,2,300.32513236074,4,2
146,14,1,266.882560244994,5,1
146,16,1,150.525076296617,1,4
146,16,2,200.123610989976,2,3
146,16,1,367.117433146632,3,2
146,16,2,266.873846780072,4,1
146,17,1,133.463814938295,1,4
146,17,2,216.960726018442,2,3
146,17,1,217.003692407161,3,2
146,17,2,233.606144855003,4,1
146,18,2,100.40102963103,1,6
146,18,1,200.270237543009,2,5
146,18,2,200.115798921615,3,4
146,18,1,99.8571893433109,4,3
146,18,2,233.545751540078,5,2
146,18,1,316.995489731198,6,1
146,19,1,250.61362310953,1,3
146,19,2,233.593224889773,2,2
146,19,1,1017.43053191603,3,1
146,20,1,333.95158860003,1,2
146,20,2,366.967801950523,2,1
146,21,2,250.606111505476,1,2
146,21,1,734.027545960998,2,1
146,22,2,300.673069959885,1,2
146,22,1,583.776493058394,2,1
146,23,1,350.585890260845,1,2
146,23,2,550.472134495067,2,1
146,24,1,700.855692128243,1,2
146,24,2,567.241044136608,2,1
146,25,2,434.007985739299,1,2
146,25,1,667.396594479214,2,1
146,26,2,350.722901956033,1,2
146,26,1,583.905091756606,2,1
146,27,2,500.891928117198,1,2
146,27,1,1384.10868633218,2,1
146,28,2,534.076701911545,1,2
146,28,1,967.592827677436,2,1
146,29,1,584.403561941144,1,3
146,29,2,583.716400211415,2,2
146,29,1,266.82847668053,3,1
146,30,2,367.313936763821,1,2
146,30,1,900.891267097904,2,1
146,32,2,400.543780193402,1,2
146,32,1,683.973807928851,2,1
146,33,2,249.422282369778,1,2
146,33,1,617.199535001419,2,1
146,34,1,601.204621259967,1,3
146,34,2,400.102698680712,2,2
146,34,1,299.938735341129,3,1
146,36,2,834.574901680753,1,2
146,36,1,1351.71323211762,2,1
146,39,2,650.946477402613,1,2
146,39,1,667.490339325013,2,1
146,40,2,350.526999267458,1,2
146,40,1,1234.54179051987,2,1
146,42,2,1918.92302796987,1,2
146,42,1,1117.7047656347,2,1
146,43,1,200.507604298764,1,2
146,43,2,650.559779915056,2,1
146,46,2,267.237108055269,1,2
146,46,1,750.609566843195,2,1
146,47,2,350.741831203777,1,2
146,47,1,550.420755109371,2,1
146,48,2,350.661006319569,1,2
146,48,1,516.967967207165,2,1
146,50,1,968.246938347875,1,2
146,50,2,566.853144791821,2,1
146,56,2,500.812605558167,1,2
146,56,1,867.420451340877,2,1
146,57,1,283.87862085583,1,3
146,57,2,417.111979721085,2,2
146,57,1,583.888265759015,3,1
146,60,2,534.372358732071,1,2
146,60,1,683.917621117871,2,1
146,63,1,533.025377510057,1,2
146,63,2,216.783452113305,2,1
146,64,1,467.281396486214,1,2
146,64,2,200.271138935932,2,1
146,65,2,200.478459268197,1,2
146,65,1,483.738424238254,2,1
146,66,1,233.66623770562,1,7
146,66,2,433.741173485032,2,6
146,66,1,200.13472816936,3,5
146,66,2,183.572838392138,4,4
146,66,1,133.255292752438,5,3
146,66,2,133.69066544692,6,2
146,66,1,150.123355597316,7,1
146,68,2,317.289944694494,1,2
146,68,1,416.981578237028,2,1
146,69,2,83.4623576884042,1,2
146,69,1,734.033254782844,2,1
146,70,1,233.748865372036,1,2
146,70,2,367.170615318173,2,1
146,72,2,567.613920266012,1,2
146,72,1,717.240908928943,2,1
146,73,2,617.551078168617,1,2
146,73,1,567.457678862411,2,1
146,74,2,450.849307264434,1,2
146,74,1,683.761379706993,2,1
146,75,2,717.532058784855,1,2
146,75,1,483.868224793696,2,1
146,76,2,283.490120586066,1,2
146,76,1,801.113700777933,2,1
146,77,2,700.990300112608,1,2
146,77,1,900.841390033747,2,1
146,78,2,234.071563972975,1,2
146,78,1,600.489516353264,2,1
146,79,2,467.518162313354,1,2
146,79,1,517.051796730811,2,1
146,80,2,250.601003612246,1,2
146,80,1,1384.63449876508,2,1
146,81,2,484.026569451089,1,2
146,81,1,550.818870236981,2,1
146,82,1,684.859576529561,1,2
146,82,2,550.318897730904,2,1
146,83,2,716.454293527931,1,2
146,83,1,584.171904010873,2,1
146,84,1,2352.62664342736,1,2
146,84,2,366.717214768869,2,1
146,85,2,717.709032225684,1,2
146,85,1,1401.48092817981,2,1
146,87,2,951.256586551608,1,2
146,87,1,567.12236076055,2,1
146,88,2,584.040300669585,1,2
146,88,1,750.782934712333,2,1
146,89,2,400.762818630028,1,2
146,89,1,400.510428662528,2,1
146,91,2,450.694568175095,1,2
146,91,1,734.295860536804,2,1
146,92,2,350.631861289003,1,2
146,92,1,734.0963522729,2,1
146,95,2,567.434543114359,1,2
146,95,1,717.487890538905,2,1
146,98,2,901.241608407872,1,2
146,98,1,583.837186837627,2,1
146,99,1,183.533177110803,1,5
146,99,2,484.046099631087,2,4
146,99,1,233.595628604235,3,3
146,99,2,267.061937400285,4,2
146,99,1,233.468832691869,5,1
147,4,1,5222.19601506367,1,3
147,4,2,2802.70315664529,2,2
147,4,1,800.618535700778,3,1
147,6,1,6606.8797899643,1,2
147,6,2,3603.64919837593,2,1
147,8,1,4804.82142959227,1,3
147,8,2,3620.74621497595,2,2
147,8,1,951.161339384271,3,1
147,9,1,2252.20938872735,1,3
147,9,2,1852.09407054936,2,2
147,9,1,1450.8135520191,3,1
147,10,1,4286.74865534776,1,3
147,10,2,1968.55461373343,2,2
147,10,1,1001.12283489216,3,1
147,11,1,2619.98183393007,1,5
147,11,2,1385.07858492085,2,4
147,11,1,1051.04707283317,3,3
147,11,2,1151.08574258193,4,2
147,11,1,2402.50761451534,5,1
147,13,2,7924.67751923687,1,2
147,13,1,1885.19201017334,2,1
147,14,1,1718.78138912143,1,2
147,14,2,3203.18744492397,2,1
147,15,2,2603.00380117405,1,3
147,15,1,1718.16784112889,2,2
147,15,2,2385.90245788873,3,1
147,17,1,1551.93419352145,1,4
147,17,2,1851.79871419314,2,3
147,17,1,984.32988811328,3,2
147,17,2,1517.98413728829,4,1
147,18,1,1067.9223468178,1,3
147,18,2,1418.28198749863,2,2
147,18,1,1134.23751037772,3,1
147,19,1,617.3957381543,1,4
147,19,2,1518.12685780897,2,3
147,19,1,1067.8577470062,3,2
147,19,2,1484.6770745462,4,1
147,20,1,1001.26345215904,1,3
147,20,2,1501.60342745585,2,2
147,20,1,817.522654251661,3,1
147,21,1,784.319251673878,1,3
147,21,2,2118.89760869599,2,2
147,21,1,1384.62248019277,3,1
147,22,1,1351.50921689274,1,5
147,22,2,1251.35006097844,2,4
147,22,1,1484.84593545436,3,3
147,22,2,533.850151870865,4,2
147,22,1,784.021191142529,5,1
147,23,2,2852.83050841826,1,2
147,23,1,1418.27808146263,2,1
147,24,2,901.513829016039,1,3
147,24,1,1417.59873180126,2,2
147,24,2,1501.50126960943,3,1
147,25,2,1450.73753456381,1,2
147,25,1,1618.30404157445,2,1
147,26,1,2836.42606190915,1,4
147,26,2,1835.40508439546,2,3
147,26,1,1268.45098361446,3,2
147,26,2,1768.50611880582,4,1
147,27,2,1569.06666490613,1,3
147,27,1,1384.60295001641,2,2
147,27,2,3269.87398229176,3,1
147,28,2,2535.90592824912,1,2
147,28,1,5922.88014210862,2,1
147,30,1,800.988106722798,1,2
147,30,2,2085.58243341758,2,1
147,31,2,551.05052817089,1,3
147,31,1,1167.82610812152,2,2
147,31,2,1234.48109674064,3,1
147,32,1,4604.90363660938,1,4
147,32,2,1968.31153815947,2,3
147,32,1,1151.31860236943,3,2
147,32,2,950.967239481542,4,1
147,33,2,1535.07875017749,1,3
147,33,1,1234.55290769562,2,2
147,33,2,784.007670252322,3,1
147,34,2,1017.88843942995,1,3
147,34,1,1251.27224073731,2,2
147,34,2,1268.0799102709,3,1
147,35,2,1435.09506538612,1,3
147,35,1,1184.56887737193,2,2
147,35,2,1084.37186296578,3,1
147,36,1,5805.95748491032,1,3
147,36,2,1468.10106295015,2,2
147,36,1,484.000729527907,3,1
147,38,1,1868.93058464557,1,2
147,38,2,2969.47824082963,2,1
147,39,2,3220.07654026311,1,4
147,39,1,1952.12913472642,2,3
147,39,2,767.322289670119,3,2
147,39,1,550.639793545997,4,1
147,40,1,1535.05891953682,1,3
147,40,2,2052.21347503903,2,2
147,40,1,1017.71627341441,3,1
147,41,1,1418.28979957063,1,3
147,41,2,1334.68592321879,2,2
147,41,1,734.162153945363,3,1
147,42,2,4221.09751777316,1,3
147,42,1,1484.65153508732,2,2
147,42,2,1401.54612892366,3,1
147,43,1,2936.38090213062,1,2
147,43,2,1902.09913337094,2,1
147,44,1,4905.13983155324,1,3
147,44,2,884.093512886466,2,2
147,44,1,1501.51328818174,3,1
147,45,1,951.25508423007,1,2
147,45,2,2335.77180101202,2,1
147,46,2,3904.09451643427,1,2
147,46,1,1017.70846134605,2,1
147,47,1,1134.75821491738,1,5
147,47,2,1301.57085712926,2,4
147,47,1,1134.21167045453,3,3
147,47,2,1117.8345661865,4,2
147,47,1,1067.6606424604,5,1
147,48,1,1184.93934978687,1,3
147,48,2,3386.56588294543,2,2
147,48,1,1101.27688291323,3,1
147,49,1,3186.57718040049,1,2
147,49,2,1685.20511041424,2,1
147,50,2,1285.10331313009,1,4
147,50,1,1251.10458169002,2,3
147,50,2,4454.21691054798,3,2
147,50,1,1768.57913161803,4,1
147,51,1,4821.76611082105,1,4
147,51,2,1250.38406842214,2,3
147,51,1,1435.41746352275,3,2
147,51,2,1034.47586866605,4,1
147,52,2,2953.13328624252,1,3
147,52,1,950.920967985439,2,2
147,52,2,834.565286826546,3,1
147,53,2,3786.42700837008,1,3
147,53,1,3086.55323340281,2,2
147,53,2,1168.05055491204,3,1
147,54,1,1284.84671666229,1,2
147,54,2,2102.90690145484,2,1
147,55,2,1585.14540817123,1,2
147,55,1,5605.68664643506,2,1
147,56,2,1401.46500357514,1,2
147,56,1,1251.49818985301,2,1
147,57,2,3486.90171183625,1,2
147,57,1,2769.65028665654,2,1
147,58,1,1083.39565462666,1,4
147,58,2,1218.03248198921,2,3
147,58,1,1318.08377123525,3,2
147,58,2,533.918958182767,4,1
147,59,2,1968.80249673632,1,3
147,59,1,1168.10884497681,2,2
147,59,2,967.794739652163,3,1
147,60,1,3420.44202497345,1,2
147,60,2,1568.29477225256,2,1
147,61,2,1568.75598487022,1,3
147,61,1,2869.49786114565,2,2
147,61,2,967.543251077586,3,1
147,63,2,1668.51462194245,1,2
147,63,1,1067.80456483466,2,1
147,64,2,1051.3325138636,1,2
147,64,1,1251.1460457572,2,1
147,65,1,4103.34017089917,1,4
147,65,2,1668.35477496352,2,3
147,65,1,1752.01423719773,3,2
147,65,2,1001.0915866078,4,1
147,66,1,5522.49861260862,1,3
147,66,2,1751.69965112946,2,2
147,66,1,467.184646997339,3,1
147,67,2,3003.30841182586,1,2
147,67,1,1201.17253168064,2,1
147,68,1,1184.85401794533,1,2
147,68,2,1868.48770034703,2,1
147,69,2,1034.55759493954,1,2
147,69,1,1101.12214382389,2,1
147,70,2,1568.49217726267,1,5
147,70,1,1234.4859041732,2,4
147,70,2,650.652022439317,3,3
147,70,1,2218.53515867406,4,2
147,70,2,367.360809184902,5,1
147,71,2,1051.3748793237,1,4
147,71,1,1167.83902808311,2,3
147,71,2,1384.74176450109,3,2
147,71,1,333.539652114268,4,1
147,72,2,1068.00407309129,1,3
147,72,1,1885.21364359985,2,2
147,72,2,333.818482940842,3,1
147,73,1,2135.49254953614,1,2
147,73,2,1902.09793151371,2,1
147,74,2,1785.29726279885,1,3
147,74,1,2452.62174585878,2,2
147,74,2,1618.05736042879,3,1
147,75,1,2701.93526017101,1,2
147,75,2,4104.2610938166,2,1
147,76,2,1868.70974342673,1,3
147,76,1,1267.9266735031,2,2
147,76,2,283.641554564383,3,1
147,77,1,1585.02041504471,1,3
147,77,2,2753.2752856423,2,2
147,77,1,2436.2873075188,3,1
147,78,2,2319.39079071162,1,4
147,78,1,1134.186731917,2,3
147,78,2,1267.85336023022,3,2
147,78,1,400.370412324264,4,1
147,79,1,2652.8778615866,1,3
147,79,2,1134.53346765891,2,2
147,79,1,416.926593279641,3,1
147,80,2,5839.0419036441,1,2
147,80,1,1134.5581057285,2,1
147,81,2,3420.18663036288,1,3
147,81,1,1334.80100102679,2,2
147,81,2,1418.11553030857,3,1
147,82,2,1234.94140796902,1,4
147,82,1,1117.66420296044,2,3
147,82,2,1268.13880126065,3,2
147,82,1,383.608112893853,4,1
147,83,1,1535.11029892252,1,2
147,83,2,1685.13390038788,2,1
147,84,2,1285.01918314214,1,4
147,84,1,950.894827597949,2,3
147,84,2,917.585962070007,3,2
147,84,1,483.85199972472,4,1
147,85,1,2636.09122455091,1,2
147,85,2,1651.75502669081,2,1
147,86,2,1451.69271040868,1,2
147,86,1,1351.31481652206,2,1
147,87,2,1652.03566029959,1,2
147,87,1,3903.95480056031,2,1
147,88,2,784.409090487316,1,2
147,88,1,1501.56136246005,2,1
147,89,2,700.959652756865,1,3
147,89,1,800.631455662369,2,2
147,89,2,950.807092038303,3,1
147,90,1,1334.89504633326,1,3
147,90,2,867.549350503396,2,2
147,90,1,1201.38826500624,3,1
147,91,2,784.213488259411,1,2
147,91,1,2353.10888854292,2,1
147,92,2,1201.39217104224,1,2
147,92,1,1351.39594187058,2,1
147,93,2,1718.59179618332,1,2
147,93,1,1268.08892419649,2,1
147,94,2,1468.06530770846,1,3
147,94,1,884.305340179708,2,2
147,94,2,1101.32165208415,3,1
147,95,2,951.088026107755,1,6
147,95,1,1651.8869304964,2,5
147,95,2,950.929380986054,3,4
147,95,1,1351.14054726,4,3
147,95,2,1334.83615534351,5,2
147,95,1,2185.53577132116,6,1
147,97,1,817.809597607265,1,4
147,97,2,3536.90797651507,2,3
147,97,1,1117.75344084162,3,2
147,97,2,984.306451897282,4,1
147,98,1,817.610089346999,1,3
147,98,2,2001.94370321697,2,2
147,98,1,1001.09308893298,3,1
147,99,1,1168.20950049805,1,3
147,99,2,1968.64986090077,2,2
147,99,1,834.146439665346,3,1
147,100,1,3670.7404610861,1,3
147,100,2,2452.23414698194,2,2
147,100,1,1184.74765359861,3,1
147,1,1,4354.46939065514,1,3
147,1,2,1067.85504282379,2,2
147,1,1,1217.88405265033,3,1
147,2,2,2618.96055595207,1,3
147,2,1,1168.32578016329,2,2
147,2,2,934.294177935953,3,1
147,3,2,3553.93198030288,1,3
147,3,1,1601.59852988727,2,2
147,3,2,950.809495752765,3,1
147,4,1,1101.23481791743,1,2
147,4,2,1067.94998953046,2,1
147,5,2,2452.58508922052,1,2
147,5,1,1134.49981566373,2,1
147,6,2,1668.95840763755,1,2
147,6,1,1267.74519309765,2,1
147,7,1,1668.65914524533,1,2
147,7,2,2368.84390071282,2,1
147,8,1,1167.80267190916,1,4
147,8,2,2719.83151166933,2,3
147,8,1,1468.02113946251,3,2
147,8,2,1268.06308426967,4,1
147,9,1,1535.15326531124,1,2
147,9,2,6906.88823301025,2,1
147,10,2,2669.40459704347,1,4
147,10,1,1401.5211903934,2,3
147,10,2,867.84290407013,3,2
147,10,1,633.575136944273,4,1
147,11,1,2169.0967714203,1,2
147,11,2,1618.28150675501,2,1
147,13,2,1868.73287917115,1,3
147,13,1,917.783968008735,2,2
147,13,2,734.046174744435,3,1
147,14,2,901.219374052744,1,2
147,14,1,1351.37520983699,2,1
147,15,2,967.89419331617,1,4
147,15,1,2002.01461277902,2,3
147,15,2,1284.66163068515,3,2
147,15,1,2402.16027784481,4,1
147,16,1,917.668289272115,1,4
147,16,2,1184.54634255613,2,3
147,16,1,1518.46518055027,3,2
147,16,2,1167.57672279346,4,1
147,17,1,2969.93704973647,1,2
147,17,2,1985.10779004573,2,1
147,18,2,2419.30446733386,1,4
147,18,1,967.537241791433,2,3
147,18,2,784.290407107619,3,2
147,18,1,833.926499835798,4,1
147,19,2,1134.72486338651,1,3
147,19,1,967.689276702004,2,2
147,19,2,684.065149060189,3,1
147,20,1,867.913813632185,1,3
147,20,2,1484.96702254852,2,2
147,20,1,366.900798420829,3,1
147,21,2,1234.7914763086,1,6
147,21,1,1218.0108485627,2,5
147,21,2,950.807993431226,3,4
147,21,1,850.924964161095,4,3
147,21,2,1851.81193462267,5,2
147,21,1,383.879732573405,6,1
147,22,2,1668.45332723824,1,2
147,22,1,1568.22205990466,2,1
147,23,2,3820.83377025629,1,2
147,23,1,1651.58316114321,2,1
147,24,2,2319.16243788146,1,3
147,24,1,1534.88044377445,2,2
