"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","selection","rt","flip","participant","subject","finalEarnings","accuracy"
"413",38,1,0.46,-0.4,1,1,0.06,7.02,"['f']",1.68355653467006,NA,3,3,27.04,0.86
"422",39,1,-0.74,-0.6,1,1,-1.34,7.02,"['j']",1.05048779281788,NA,3,3,27.04,0.86
"432",40,1,0.3,0.44,1,1,0.74,7.76,"['f']",1.6337168107566,NA,3,3,27.04,0.86
"442",41,1,0.04,-0.76,1,1,-0.72,7.76,"['j']",0.950043711665785,NA,3,3,27.04,0.86
"452",42,1,-0.94,0.96,1,1,0.02,7.78,"['f']",4.26685739734967,NA,3,3,27.04,0.86
"462",43,1,1,0.78,1,1,1.78,9.56,"['f']",1.63373623816005,NA,3,3,27.04,0.86
"472",44,0,-0.66,0.96,1,1,0.3,9.26,"['j']",5.23353389991098,NA,3,3,27.04,0.86
"482",45,1,-1,-0.46,1,1,-1.46,9.26,"['j']",1.35040110259433,NA,3,3,27.04,0.86
"492",46,1,-0.96,-0.22,1,1,-1.18,9.26,"['j']",1.43356872261211,NA,3,3,27.04,0.86
"502",47,1,0.4,-0.9,1,1,-0.5,9.26,"['j']",4.33373092311376,NA,3,3,27.04,0.86
"513",48,1,-0.72,0.5,1,1,-0.22,9.26,"['j']",2.25020297971787,NA,3,3,27.04,0.86
"522",49,1,-0.3,-0.78,1,1,-1.08,9.26,"['j']",1.76686087962298,NA,3,3,27.04,0.86
"532",50,1,-0.48,0.14,1,1,-0.34,9.26,"['j']",2.53353774872085,NA,3,3,27.04,0.86
"542",51,1,0.06,-0.56,1,1,-0.5,9.26,"['j']",1.46685593112488,NA,3,3,27.04,0.86
"552",52,1,-0.08,0.98,1,1,0.9,10.16,"['f']",1.68336042785086,NA,3,3,27.04,0.86
"562",53,1,0.8,-0.08,1,1,0.72,10.88,"['f']",2.85024293418974,NA,3,3,27.04,0.86
"572",54,1,0.98,-0.38,1,1,0.6,11.48,"['f']",1.83352326981549,NA,3,3,27.04,0.86
"582",55,1,-0.52,-0.84,1,1,-1.36,11.48,"['j']",1.5837707859464,NA,3,3,27.04,0.86
"592",56,1,-0.7,-0.6,1,1,-1.3,11.48,"['j']",1.36676850781078,NA,3,3,27.04,0.86
"602",57,0,0.68,-0.94,1,1,-0.26,11.22,"['f']",1.56686674449884,NA,3,3,27.04,0.86
"613",58,1,0.14,0.38,1,1,0.52,11.74,"['f']",2.01710308071051,NA,3,3,27.04,0.86
"622",59,0,0.2,0.28,1,1,0.48,11.26,"['j']",3.13375364951207,NA,3,3,27.04,0.86
"632",60,1,-0.64,-0.2,1,1,-0.84,11.26,"['j']",1.93351905443706,NA,3,3,27.04,0.86
"642",61,1,0.7,0.26,1,1,0.96,12.22,"['f']",1.46685886356863,NA,3,3,27.04,0.86
"652",62,1,0.2,0.66,1,1,0.86,13.08,"['f']",1.05019711484783,NA,3,3,27.04,0.86
"662",63,0,-0.02,-0.14,1,1,-0.16,12.92,"['f']",3.76686454516312,NA,3,3,27.04,0.86
"672",64,1,-0.58,0.62,1,1,0.04,12.96,"['f']",1.96690889830643,NA,3,3,27.04,0.86
"682",65,1,0.94,0.52,1,1,1.46,14.42,"['f']",1.36676887435897,NA,3,3,27.04,0.86
"692",66,1,-0.9,0.94,1,1,0.04,14.46,"['f']",4.40018474361568,NA,3,3,27.04,0.86
"702",67,1,-0.62,-0.42,1,1,-1.04,14.46,"['j']",1.08374347761855,NA,3,3,27.04,0.86
"713",68,1,-0.98,1,1,1,0.02,14.48,"['f']",3.21709868205653,NA,3,3,27.04,0.86
"722",69,1,-0.74,0.6,1,1,-0.14,14.48,"['j']",1.616891578582,NA,3,3,27.04,0.86
"732",70,1,0.28,-0.04,1,1,0.24,14.72,"['f']",1.98372350037971,NA,3,3,27.04,0.86
"742",71,1,-0.48,0.2,1,1,-0.28,14.72,"['j']",2.0336273713765,NA,3,3,27.04,0.86
"752",72,1,0.66,0.9,1,1,1.56,16.28,"['f']",0.983579444335192,NA,3,3,27.04,0.86
"762",73,1,0.48,0.12,1,1,0.6,16.88,"['f']",1.60020673691179,NA,3,3,27.04,0.86
"772",74,1,0.28,-0.16,1,1,0.12,17,"['f']",1.70020508741436,NA,3,3,27.04,0.86
"782",75,1,-0.22,-0.8,1,1,-1.02,17,"['j']",3.5501492794574,NA,3,3,27.04,0.86
"792",76,1,0.68,-0.2,1,1,0.48,17.48,"['f']",1.56706908275373,NA,3,3,27.04,0.86
"802",77,1,-0.48,0.28,1,1,-0.2,17.48,"['j']",1.30018712622405,NA,3,3,27.04,0.86
"813",78,1,0.12,0.9,1,1,1.02,18.5,"['f']",1.80017777909234,NA,3,3,27.04,0.86
"822",79,1,0.36,0.6,1,1,0.96,19.46,"['f']",1.53376024750469,NA,3,3,27.04,0.86
"832",80,1,0.14,0.8,1,1,0.94,20.4,"['f']",1.15039120562142,NA,3,3,27.04,0.86
"842",81,1,-0.48,0.68,1,1,0.2,20.6,"['f']",5.58351822968689,NA,3,3,27.04,0.86
"852",82,1,-0.26,-0.9,1,1,-1.16,20.6,"['j']",1.23343859566376,NA,3,3,27.04,0.86
"862",83,1,0.76,-0.18,1,1,0.58,21.18,"['f']",3.78363039545366,NA,3,3,27.04,0.86
"872",84,1,-0.68,0.48,1,1,-0.2,21.18,"['j']",2.6170594606956,NA,3,3,27.04,0.86
"882",85,1,-0.68,0.32,1,1,-0.36,21.18,"['j']",1.30004600262328,NA,3,3,27.04,0.86
"892",86,0,0.34,-0.34,1,1,0,21.18,"['f']",2.10018712624151,NA,3,3,27.04,0.86
"902",87,1,0.98,-0.36,1,1,0.62,21.8,"['f']",3.58351676346501,NA,3,3,27.04,0.86
"913",88,1,0.62,0.8,1,1,1.42,23.22,"['f']",1.51688149833353,NA,3,3,27.04,0.86
"922",89,1,-0.82,0.06,1,1,-0.76,23.22,"['j']",1.25022680578695,NA,3,3,27.04,0.86
"932",90,0,0.32,-0.6,1,1,-0.28,22.94,"['f']",3.20021516767156,NA,3,3,27.04,0.86
"942",91,1,0.74,-0.1,1,1,0.64,23.58,"['f']",1.80038854810118,NA,3,3,27.04,0.86
"952",92,1,0.48,-0.4,1,1,0.08,23.66,"['f']",1.28358036073041,NA,3,3,27.04,0.86
"962",93,1,-0.44,-0.88,1,1,-1.32,23.66,"['j']",1.08372698265885,NA,3,3,27.04,0.86
"972",94,1,0.24,0.86,1,1,1.1,24.76,"['f']",1.11705781119235,NA,3,3,27.04,0.86
"982",95,1,0.22,0.92,1,1,1.14,25.9,"['f']",1.5835317922174,NA,3,3,27.04,0.86
"992",96,1,0.14,1,1,1,1.14,27.04,"['f']",0.850407883874141,NA,3,3,27.04,0.86
"1002",97,1,-0.56,-0.24,1,1,-0.8,27.04,"['j']",1.16686161274265,NA,3,3,27.04,0.86
"1012",98,1,-0.88,-0.14,1,1,-1.02,27.04,"['j']",0.883544804906705,NA,3,3,27.04,0.86
"1022",99,1,-0.9,-0.64,1,1,-1.54,27.04,"['j']",1.00022469808755,NA,3,3,27.04,0.86
"1032",100,1,-0.94,-0.32,1,1,-1.26,27.04,"['j']",1.0004893506557,NA,3,3,27.04,0.86
"414",1,0,-0.48,0.24,1,1,-0.24,-0.24,"['f']",5.38354431539483,NA,4,4,-18.36,0.52
"514",2,1,0.3,-0.68,1,1,-0.38,-0.24,"['j']",2.3003201844549,NA,4,4,-18.36,0.52
"614",3,1,-0.34,-0.3,1,1,-0.64,-0.24,"['j']",1.8334655980434,NA,4,4,-18.36,0.52
"714",4,0,-0.74,-0.98,1,1,-1.72,-1.96,"['f']",0.583720994167379,NA,4,4,-18.36,0.52
"814",5,0,0.06,-0.88,1,1,-0.82,-2.78,"['f']",0.333697443107667,NA,4,4,-18.36,0.52
"914",6,1,-0.18,-0.1,1,1,-0.28,-2.78,"['j']",0.316842215230281,NA,4,4,-18.36,0.52
"106",7,1,-0.28,-0.42,1,1,-0.7,-2.78,"['j']",0.683491714975389,NA,4,4,-18.36,0.52
"113",8,0,0.58,0.08,1,1,0.66,-3.44,"['j']",0.683539366924379,NA,4,4,-18.36,0.52
"123",9,0,-0.74,-0.86,1,1,-1.6,-5.04,"['f']",0.450372509956651,NA,4,4,-18.36,0.52
"133",10,1,-0.44,-0.14,1,1,-0.58,-5.04,"['j']",0.383720261059352,NA,4,4,-18.36,0.52
"143",11,1,-0.94,-0.66,1,1,-1.6,-5.04,"['j']",0.733763789285149,NA,4,4,-18.36,0.52
"153",12,1,0.2,0.44,1,1,0.64,-4.4,"['f']",1.18368873745931,NA,4,4,-18.36,0.52
"163",13,1,0.02,-0.38,1,1,-0.36,-4.4,"['j']",0.416852662005113,NA,4,4,-18.36,0.52
"173",14,1,-0.98,0.16,1,1,-0.82,-4.4,"['j']",0.433688095989055,NA,4,4,-18.36,0.52
"183",15,1,-0.72,0.78,1,1,0.06,-4.34,"['f']",1.36682764472789,NA,4,4,-18.36,0.52
"193",16,1,-0.16,-0.2,1,1,-0.36,-4.34,"['j']",0.383704132713319,NA,4,4,-18.36,0.52
"203",17,1,-0.76,-0.6,1,1,-1.36,-4.34,"['j']",0.45012838535331,NA,4,4,-18.36,0.52
"213",18,1,0.42,0.04,1,1,0.46,-3.88,"['f']",0.450366645098256,NA,4,4,-18.36,0.52
"223",19,0,-0.1,0.86,1,1,0.76,-4.64,"['j']",0.100391662374022,NA,4,4,-18.36,0.52
"233",20,1,-0.5,0.74,1,1,0.24,-4.4,"['f']",0.900295258819824,NA,4,4,-18.36,0.52
"243",21,0,0.44,0.1,1,1,0.54,-4.94,"['j']",0.966830577155633,NA,4,4,-18.36,0.52
"253",22,1,0.94,-0.62,1,1,0.32,-4.62,"['f']",0.517066179396352,NA,4,4,-18.36,0.52
"263",23,1,0.86,-0.12,1,1,0.74,-3.88,"['f']",3.15026639273128,NA,4,4,-18.36,0.52
"273",24,1,-0.7,-0.6,1,1,-1.3,-3.88,"['j']",1.00020343717188,NA,4,4,-18.36,0.52
"283",25,0,-0.98,0.44,1,1,-0.54,-4.42,"['f']",0.600365453799895,NA,4,4,-18.36,0.52
"293",26,0,0.4,0.02,1,1,0.42,-4.84,"['j']",0.900354640478326,NA,4,4,-18.36,0.52
"303",27,0,-1,0.06,1,1,-0.94,-5.78,"['f']",0.50017612893862,NA,4,4,-18.36,0.52
"313",28,0,0.08,0.3,1,1,0.38,-6.16,"['j']",0.400381215600646,NA,4,4,-18.36,0.52
"323",29,0,-0.68,-0.2,1,1,-0.88,-7.04,"['f']",0.35038698882272,NA,4,4,-18.36,0.52
"333",30,1,1,-0.38,1,1,0.62,-6.42,"['f']",0.35038112395705,NA,4,4,-18.36,0.52
"343",31,0,-0.36,-0.2,1,1,-0.56,-6.98,"['f']",0.450368477868324,NA,4,4,-18.36,0.52
"353",32,0,0.2,0.3,1,1,0.5,-7.48,"['j']",0.316849546303274,NA,4,4,-18.36,0.52
"363",33,1,-0.98,-0.36,1,1,-1.34,-7.48,"['j']",0.500373334703909,NA,4,4,-18.36,0.52
"373",34,0,0.64,0.96,1,1,1.6,-9.08,"['j']",1.75032943992846,NA,4,4,-18.36,0.52
"383",35,1,-0.42,0.72,1,1,0.3,-8.78,"['f']",0.400388546673639,NA,4,4,-18.36,0.52
"393",36,1,-0.26,0.66,1,1,0.4,-8.38,"['f']",0.50038433130976,NA,4,4,-18.36,0.52
"403",37,0,0.64,-0.82,1,1,-0.18,-8.56,"['f']",0.433719253036543,NA,4,4,-18.36,0.52
"415",38,1,-0.42,-0.36,1,1,-0.78,-8.56,"['j']",0.833682597687584,NA,4,4,-18.36,0.52
"423",39,0,0.78,-0.24,1,1,0.54,-9.1,"['j']",3.1003014902235,NA,4,4,-18.36,0.52
"433",40,0,-0.7,0.46,1,1,-0.24,-9.34,"['f']",0.300364903974696,NA,4,4,-18.36,0.52
"443",41,1,-0.42,0.82,1,1,0.4,-8.94,"['f']",0.350424743824988,NA,4,4,-18.36,0.52
"453",42,0,-0.62,0.42,1,1,-0.2,-9.14,"['f']",0.716799328474735,NA,4,4,-18.36,0.52
"463",43,1,0.42,-0.5,1,1,-0.08,-9.14,"['j']",0.433508118236205,NA,4,4,-18.36,0.52
"473",44,0,0.4,0,1,1,0.4,-9.54,"['j']",0.667039329353429,NA,4,4,-18.36,0.52
"483",45,1,0.08,0.12,1,1,0.2,-9.34,"['f']",0.617030073874048,NA,4,4,-18.36,0.52
"493",46,1,0.6,0.44,1,1,1.04,-8.3,"['f']",1.61702127660101,NA,4,4,-18.36,0.52
"503",47,0,-0.72,-0.24,1,1,-0.96,-9.26,"['f']",1.65032045936096,NA,4,4,-18.36,0.52
"515",48,0,0.64,0.02,1,1,0.66,-9.92,"['j']",0.933728233598231,NA,4,4,-18.36,0.52
"523",49,1,0.04,0.6,1,1,0.64,-9.28,"['f']",0.317037221670034,NA,4,4,-18.36,0.52
"533",50,0,0.54,-0.98,1,1,-0.44,-9.72,"['f']",2.53363659523166,NA,4,4,-18.36,0.52
"543",51,0,0.78,0.46,1,1,1.24,-10.96,"['j']",1.39999450169853,NA,4,4,-18.36,0.52
"553",52,1,0.82,0.5,1,1,1.32,-9.64,"['f']",0.400184376390825,NA,4,4,-18.36,0.52
"563",53,1,-0.3,0.84,1,1,0.54,-9.1,"['f']",1.76699699242454,NA,4,4,-18.36,0.52
"573",54,1,0.1,-0.72,1,1,-0.62,-9.1,"['j']",1.31700129943056,NA,4,4,-18.36,0.52
"583",55,1,0.86,0.24,1,1,1.1,-8,"['f']",0.650183368372382,NA,4,4,-18.36,0.52
"593",56,0,-0.92,0.56,1,1,-0.36,-8.36,"['f']",1.35016155843914,NA,4,4,-18.36,0.52
"603",57,1,-0.74,-0.4,1,1,-1.14,-8.36,"['j']",0.400385980792635,NA,4,4,-18.36,0.52
"615",58,1,-0.78,0.06,1,1,-0.72,-8.36,"['j']",0.583501795197662,NA,4,4,-18.36,0.52
"623",59,0,-0.92,0.44,1,1,-0.48,-8.84,"['f']",0.466831860096136,NA,4,4,-18.36,0.52
"633",60,0,-0.24,0.76,1,1,0.52,-9.36,"['j']",0.316850279399659,NA,4,4,-18.36,0.52
"643",61,0,-0.54,-0.62,1,1,-1.16,-10.52,"['f']",0.250368111315765,NA,4,4,-18.36,0.52
"653",62,1,-0.94,-0.58,1,1,-1.52,-10.52,"['j']",0.300030240658089,NA,4,4,-18.36,0.52
"663",63,0,0.46,0.78,1,1,1.24,-11.76,"['j']",0.417042903245601,NA,4,4,-18.36,0.52
"673",64,0,-0.2,-0.02,1,1,-0.22,-11.98,"['f']",0.266857518836332,NA,4,4,-18.36,0.52
"683",65,0,0.48,0.5,1,1,0.98,-12.96,"['j']",0.417017977611977,NA,4,4,-18.36,0.52
"693",66,1,0.5,0.12,1,1,0.62,-12.34,"['f']",0.267066454311134,NA,4,4,-18.36,0.52
"703",67,1,0.68,-0.66,1,1,0.02,-12.32,"['f']",0.383513891458279,NA,4,4,-18.36,0.52
"715",68,0,-0.06,0.64,1,1,0.58,-12.9,"['j']",1.55036902769643,NA,4,4,-18.36,0.52
"723",69,0,0.84,0.18,1,1,1.02,-13.92,"['j']",0.700361238436017,NA,4,4,-18.36,0.52
"733",70,1,0.44,1,1,1,1.44,-12.48,"['f']",0.367038779520954,NA,4,4,-18.36,0.52
"743",71,1,0.3,-0.26,1,1,0.04,-12.44,"['f']",0.383701933387783,NA,4,4,-18.36,0.52
"753",72,0,-0.94,0.84,1,1,-0.1,-12.54,"['f']",0.567024117386609,NA,4,4,-18.36,0.52
"763",73,0,0.08,0.84,1,1,0.92,-13.46,"['j']",0.466833692858927,NA,4,4,-18.36,0.52
"773",74,1,0.58,-0.08,1,1,0.5,-12.96,"['f']",0.333438656358339,NA,4,4,-18.36,0.52
"783",75,1,0.98,0.46,1,1,1.44,-11.52,"['f']",1.11701852744591,NA,4,4,-18.36,0.52
"793",76,1,-0.92,0.12,1,1,-0.8,-11.52,"['j']",2.50029269294464,NA,4,4,-18.36,0.52
"803",77,1,-0.62,0.34,1,1,-0.28,-11.52,"['j']",1.08347815249726,NA,4,4,-18.36,0.52
"815",78,0,-0.88,-0.76,1,1,-1.64,-13.16,"['f']",0.33370587383979,NA,4,4,-18.36,0.52
"823",79,1,-0.58,-0.9,1,1,-1.48,-13.16,"['j']",0.317052616919682,NA,4,4,-18.36,0.52
"833",80,1,-0.52,0.24,1,1,-0.28,-13.16,"['j']",0.683518106823612,NA,4,4,-18.36,0.52
"843",81,1,0.54,-0.66,1,1,-0.12,-13.16,"['j']",0.633695427066414,NA,4,4,-18.36,0.52
"853",82,0,-0.66,-0.56,1,1,-1.22,-14.38,"['f']",0.433704590897833,NA,4,4,-18.36,0.52
"863",83,1,-0.86,-0.86,1,1,-1.72,-14.38,"['j']",0.266853853303473,NA,4,4,-18.36,0.52
"873",84,0,0.92,-0.32,1,1,0.6,-14.98,"['j']",0.383702666491445,NA,4,4,-18.36,0.52
"883",85,0,-0.12,-0.18,1,1,-0.3,-15.28,"['f']",0.467067187419161,NA,4,4,-18.36,0.52
"893",86,0,0.26,0.98,1,1,1.24,-16.52,"['j']",0.550356931438728,NA,4,4,-18.36,0.52
"903",87,1,0.3,0.56,1,1,0.86,-15.66,"['f']",0.450357481262472,NA,4,4,-18.36,0.52
"915",88,1,0.44,-0.42,1,1,0.02,-15.64,"['f']",0.450181169049756,NA,4,4,-18.36,0.52
"923",89,1,-0.68,0.7,1,1,0.02,-15.62,"['f']",0.450372143408458,NA,4,4,-18.36,0.52
"933",90,1,0.02,0.26,1,1,0.28,-15.34,"['f']",0.366698617908696,NA,4,4,-18.36,0.52
"943",91,0,-0.22,-0.06,1,1,-0.28,-15.62,"['f']",0.350191249264753,NA,4,4,-18.36,0.52
"953",92,0,0.3,-0.12,1,1,0.18,-15.8,"['j']",0.483669859953807,NA,4,4,-18.36,0.52
"963",93,0,-0.96,0.54,1,1,-0.42,-16.22,"['f']",0.417020543485705,NA,4,4,-18.36,0.52
"973",94,0,0.64,-0.62,1,1,0.02,-16.24,"['j']",0.450158076178923,NA,4,4,-18.36,0.52
"983",95,0,-0.76,0,1,1,-0.76,-17,"['f']",0.367023384278582,NA,4,4,-18.36,0.52
"993",96,0,0.68,0.52,1,1,1.2,-18.2,"['j']",0.267040429011104,NA,4,4,-18.36,0.52
"1003",97,0,0.04,0.82,1,1,0.86,-19.06,"['j']",0.300187125540106,NA,4,4,-18.36,0.52
"1013",98,1,0.8,0.34,1,1,1.14,-17.92,"['f']",0.383466239509289,NA,4,4,-18.36,0.52
"1023",99,1,0.42,0.6,1,1,1.02,-16.9,"['f']",0.417030440432427,NA,4,4,-18.36,0.52
"1033",100,0,-0.68,-0.78,1,1,-1.46,-18.36,"['f']",0.6003610551561,NA,4,4,-18.36,0.52
"416",1,1,0.52,-0.1,1,1,0.42,0.42,"['f']",8.4020515936063,NA,5,5,30.5,0.92
"516",2,1,0.7,0.48,1,1,1.18,1.6,"['f']",6.61415005278832,NA,5,5,30.5,0.92
"616",3,1,0.9,0.62,1,1,1.52,3.12,"['f']",4.37222323376773,NA,5,5,30.5,0.92
"716",4,1,-0.64,0.46,1,1,-0.18,3.12,"['j']",5.17379685732158,NA,5,5,30.5,0.92
"816",5,1,-1,0.48,1,1,-0.52,3.12,"['j']",5.4555257700631,NA,5,5,30.5,0.92
"916",6,1,-0.14,0.92,1,1,0.78,3.9,"['f']",2.75250026890717,NA,5,5,30.5,0.92
"107",7,1,0.86,-0.6,1,1,0.26,4.16,"['f']",5.62161074825417,NA,5,5,30.5,0.92
"114",8,1,-0.26,0.96,1,1,0.7,4.86,"['f']",10.3379634053053,NA,5,5,30.5,0.92
"124",9,1,-0.94,-0.98,1,1,-1.92,4.86,"['j']",2.7915827635079,NA,5,5,30.5,0.92
"134",10,0,-0.02,0.3,1,1,0.28,4.58,"['j']",8.92084710186464,NA,5,5,30.5,0.92
"144",11,1,-0.24,-0.38,1,1,-0.62,4.58,"['j']",3.24293966604455,NA,5,5,30.5,0.92
"154",12,0,0.3,-0.4,1,1,-0.1,4.48,"['f']",5.08190269817715,NA,5,5,30.5,0.92
"164",13,1,0.18,-0.12,1,1,0.06,4.54,"['f']",4.52521721677476,NA,5,5,30.5,0.92
"174",14,1,-0.72,-0.54,1,1,-1.26,4.54,"['j']",1.85344815671851,NA,5,5,30.5,0.92
"184",15,1,-0.78,-0.52,1,1,-1.3,4.54,"['j']",2.30228180522681,NA,5,5,30.5,0.92
"194",16,1,-0.72,-0.44,1,1,-1.16,4.54,"['j']",2.41342967248784,NA,5,5,30.5,0.92
"204",17,1,-0.8,0.44,1,1,-0.36,4.54,"['j']",4.22233419324766,NA,5,5,30.5,0.92
"214",18,1,-0.8,0.38,1,1,-0.42,4.54,"['j']",2.84274911499961,NA,5,5,30.5,0.92
"224",19,1,0.32,-0.28,1,1,0.04,4.58,"['f']",2.91997426869784,NA,5,5,30.5,0.92
"234",20,1,0.54,-0.38,1,1,0.16,4.74,"['f']",7.81049484983669,NA,5,5,30.5,0.92
"244",21,1,-0.82,0.2,1,1,-0.62,4.74,"['j']",2.83387686352216,NA,5,5,30.5,0.92
"254",22,1,-0.5,-0.5,1,1,-1,4.74,"['j']",2.61150391107367,NA,5,5,30.5,0.92
"264",23,1,-0.72,0.56,1,1,-0.16,4.74,"['j']",9.28540953452466,NA,5,5,30.5,0.92
"274",24,1,0.18,-0.92,1,1,-0.74,4.74,"['j']",4.87923324085568,NA,5,5,30.5,0.92
"284",25,1,-0.26,0.18,1,1,-0.08,4.74,"['j']",2.95893147192692,NA,5,5,30.5,0.92
"294",26,1,0.66,0.72,1,1,1.38,6.12,"['f']",1.24771395829885,NA,5,5,30.5,0.92
"304",27,1,0.56,0.02,1,1,0.58,6.7,"['f']",2.69839603009314,NA,5,5,30.5,0.92
"314",28,1,-0.78,0.4,1,1,-0.38,6.7,"['j']",3.57640940773126,NA,5,5,30.5,0.92
"324",29,1,0.78,0.3,1,1,1.08,7.78,"['f']",3.2087648674642,NA,5,5,30.5,0.92
"334",30,1,-0.58,-0.78,1,1,-1.36,7.78,"['j']",10.4411361914172,NA,5,5,30.5,0.92
"344",31,1,0.32,0.9,1,1,1.22,9,"['f']",1.27583901651087,NA,5,5,30.5,0.92
"354",32,1,0.58,-0.48,1,1,0.1,9.1,"['f']",5.15064860066923,NA,5,5,30.5,0.92
"364",33,1,0.42,0.76,1,1,1.18,10.28,"['f']",2.66821162644192,NA,5,5,30.5,0.92
"374",34,0,0.24,-0.94,1,1,-0.7,9.58,"['f']",5.93312565612723,NA,5,5,30.5,0.92
"384",35,1,0.94,0.16,1,1,1.1,10.68,"['f']",3.19451380037935,NA,5,5,30.5,0.92
"394",36,1,0.42,0.46,1,1,0.88,11.56,"['f']",3.67160230535956,NA,5,5,30.5,0.92
"404",37,1,0.46,0.42,1,1,0.88,12.44,"['f']",2.31142176560388,NA,5,5,30.5,0.92
"417",38,1,0.46,-0.28,1,1,0.18,12.62,"['f']",3.09710652049398,NA,5,5,30.5,0.92
"424",39,1,-0.6,-0.88,1,1,-1.48,12.62,"['j']",1.58595348535891,NA,5,5,30.5,0.92
"434",40,1,0.16,0.18,1,1,0.34,12.96,"['f']",7.43940674986516,NA,5,5,30.5,0.92
"444",41,1,0.84,1,1,1,1.84,14.8,"['f']",1.18954030385794,NA,5,5,30.5,0.92
"454",42,1,-0.8,-0.76,1,1,-1.56,14.8,"['j']",1.11227398728806,NA,5,5,30.5,0.92
"464",43,1,-0.26,0.98,1,1,0.72,15.52,"['f']",4.7041071532658,NA,5,5,30.5,0.92
"474",44,1,0.84,-0.08,1,1,0.76,16.28,"['f']",3.83689347108884,NA,5,5,30.5,0.92
"484",45,1,-0.96,-0.1,1,1,-1.06,16.28,"['j']",3.90401689540158,NA,5,5,30.5,0.92
"494",46,1,-0.94,0.74,1,1,-0.2,16.28,"['j']",2.82556827297958,NA,5,5,30.5,0.92
"504",47,1,0.72,-0.94,1,1,-0.22,16.28,"['j']",5.42790668466478,NA,5,5,30.5,0.92
"517",48,1,-0.54,0.08,1,1,-0.46,16.28,"['j']",1.8300315902452,NA,5,5,30.5,0.92
"524",49,1,-0.46,0.9,1,1,0.44,16.72,"['f']",2.90889274278015,NA,5,5,30.5,0.92
"534",50,1,-0.62,0.74,1,1,0.12,16.84,"['f']",9.41835900153819,NA,5,5,30.5,0.92
"544",51,1,0.28,0.4,1,1,0.68,17.52,"['f']",2.77087213008781,NA,5,5,30.5,0.92
"554",52,1,-0.06,-0.52,1,1,-0.58,17.52,"['j']",9.19042725859617,NA,5,5,30.5,0.92
"564",53,1,-0.9,0.12,1,1,-0.78,17.52,"['j']",1.67887311079539,NA,5,5,30.5,0.92
"574",54,1,0.2,0.68,1,1,0.88,18.4,"['f']",2.82792867826356,NA,5,5,30.5,0.92
"584",55,1,-0.14,-0.64,1,1,-0.78,18.4,"['j']",2.36209386216797,NA,5,5,30.5,0.92
"594",56,1,0.22,0.58,1,1,0.8,19.2,"['f']",1.67866519321979,NA,5,5,30.5,0.92
"604",57,1,0.32,0.54,1,1,0.86,20.06,"['f']",2.59239472369518,NA,5,5,30.5,0.92
"617",58,0,0.64,-0.94,1,1,-0.3,19.76,"['f']",5.4193541214845,NA,5,5,30.5,0.92
"624",59,1,-0.38,-0.76,1,1,-1.14,19.76,"['j']",1.52036991300702,NA,5,5,30.5,0.92
"634",60,1,-0.5,0.34,1,1,-0.16,19.76,"['j']",3.13098536704638,NA,5,5,30.5,0.92
"644",61,0,-0.8,0.84,1,1,0.04,19.72,"['j']",7.8184431901318,NA,5,5,30.5,0.92
"654",62,1,0.56,-0.24,1,1,0.32,20.04,"['f']",3.45699261051777,NA,5,5,30.5,0.92
"664",63,1,-0.84,0.2,1,1,-0.64,20.04,"['j']",2.77709613664047,NA,5,5,30.5,0.92
"674",64,1,-0.48,0.34,1,1,-0.14,20.04,"['j']",5.85904720870167,NA,5,5,30.5,0.92
"684",65,0,-0.92,0.94,1,1,0.02,20.02,"['j']",5.375804403644,NA,5,5,30.5,0.92
"694",66,1,-0.82,0.28,1,1,-0.54,20.02,"['j']",2.65548388608295,NA,5,5,30.5,0.92
"704",67,1,-0.58,-0.56,1,1,-1.14,20.02,"['j']",2.51310241262399,NA,5,5,30.5,0.92
"717",68,0,0.58,-0.9,1,1,-0.32,19.7,"['f']",3.73349744399457,NA,5,5,30.5,0.92
"724",69,1,0.66,0.76,1,1,1.42,21.12,"['f']",1.71089692395617,NA,5,5,30.5,0.92
"734",70,1,0.74,-0.18,1,1,0.56,21.68,"['f']",2.00865892564616,NA,5,5,30.5,0.92
"744",71,1,0.8,0.12,1,1,0.92,22.6,"['f']",1.48766495945893,NA,5,5,30.5,0.92
"754",72,1,0.32,-0.74,1,1,-0.42,22.6,"['j']",2.47307166967221,NA,5,5,30.5,0.92
"764",73,1,-0.78,-0.86,1,1,-1.64,22.6,"['j']",2.08568277186714,NA,5,5,30.5,0.92
"774",74,1,-0.8,-0.42,1,1,-1.22,22.6,"['j']",1.09414669966645,NA,5,5,30.5,0.92
"784",75,1,-0.82,-0.7,1,1,-1.52,22.6,"['j']",1.88819623091695,NA,5,5,30.5,0.92
"794",76,0,-0.16,0.16,1,1,0,22.6,"['j']",4.66734690566227,NA,5,5,30.5,0.92
"804",77,1,-0.72,1,1,1,0.28,22.88,"['f']",4.59332404314773,NA,5,5,30.5,0.92
"817",78,1,-0.72,0.46,1,1,-0.26,22.88,"['j']",2.33737360444502,NA,5,5,30.5,0.92
"824",79,1,0.38,0.1,1,1,0.48,23.36,"['f']",3.22738250403199,NA,5,5,30.5,0.92
"834",80,1,0.88,-0.66,1,1,0.22,23.58,"['f']",2.11086002760567,NA,5,5,30.5,0.92
