"parcode","trial","rt","choice","face_val_tot","house_val_tot","face_mult","house_mult","face_bin","house_bin","face_bin_val","house_bin_val"
124,70,2433.43807138,1,-0.28,0.32,1,1,3,7,-0.375,0.39
124,71,3500.26465539,-1,0.24,-0.86,2,1,6,2,0.12,-0.72
124,72,2483.45024112,1,2,1.64,10,2,9,9,1.52,1.52
124,73,1800.11040748,1,8,-0.24,10,1,99,3,99,-0.375
124,74,2266.90935295,1,9,-0.56,10,2,99,2,99,-0.72
124,75,1916.90810666,1,7.2,0.58,10,1,99,8,99,0.72
124,76,2616.98977594,-1,2.04,-2,3,10,9,1,1.52,-1.42
124,77,2066.91749056,-1,-0.38,0.1,1,1,3,6,-0.375,0.12
124,78,2233.43924436,1,2.04,-0.5,3,1,9,2,1.52,-0.72
124,79,1350.11597918,1,4.6,-0.74,10,1,99,2,99,-0.72
124,80,2216.89425076,-1,0.08,-0.28,1,1,6,3,0.12,-0.375
124,81,3950.26714799,-1,1.04,-0.44,2,2,9,3,1.52,-0.375
124,82,1666.9202031,-1,-0.4,-0.22,1,0.5,3,3,-0.375,-0.375
124,83,3083.59517842,-1,3,-0.44,3,1,99,3,99,-0.375
124,84,2000.11326664,1,0.36,0.2,3,10,7,6,0.39,0.12
124,85,2800.2584972,1,1.14,9.6,3,10,9,99,1.52,99
124,86,3267.24732009,1,-0.31,1.32,0.5,3,3,9,-0.375,1.52
124,87,2217.22158766,-1,-0.46,1.36,0.5,2,3,9,-0.375,1.52
124,88,2566.91968993,1,-0.12,-0.1,3,0.5,4,4,-0.1,-0.1
124,89,2483.59209934,-1,0.3,-0.1,1,1,7,4,0.39,-0.1
124,90,2883.45046106,-1,0.74,-0.86,1,1,8,2,0.72,-0.72
124,91,2533.40266181,-1,-0.52,1.36,1,2,2,9,-0.72,1.52
124,92,1633.58608777,1,0.48,0.04,3,1,7,5,0.39,0
124,93,2100.25343869,-1,-0.8,-2.7,2,3,2,1,-0.72,-1.42
124,94,2483.56973927,1,-0.016,0.062,0.1,0.1,5,6,0,0.12
124,95,1466.92284233,1,-1,1.8,10,3,1,9,-1.42,1.52
124,96,1300.26692804,1,1.56,0.72,3,1,9,8,1.52,0.72
124,97,2050.25739752,-1,-0.66,-0.078,1,0.1,2,4,-0.72,-0.1
124,98,1533.57751032,-1,-0.78,-0.9,1,1,2,1,-0.72,-1.42
124,99,1650.23591719,-1,0.06,-0.086,0.1,0.1,6,4,0.12,-0.1
124,100,2333.62340347,1,0.24,0.23,1,0.5,6,6,0.12,0.12
126,1,11328.0749629,1,2.4,2.34,10,3,9,9,1.52,1.52
126,2,7524.28192926,1,0.048,-0.01,0.1,0.5,5,5,0,0
126,3,6373.15370623,1,4,-4.8,10,10,99,0,99,0
126,4,7591.13851102,1,1.92,0.02,2,0.5,9,5,1.52,0
126,5,2754.38546413,-1,-0.1,-0.86,1,1,4,2,-0.1,-0.72
126,6,6473.32785682,-1,-4,0.7,10,1,0,8,0,0.72
126,7,4705.8624691,-1,-0.98,0.12,1,1,1,6,-1.42,0.12
126,8,7120.37003095,-1,-0.6,-0.64,1,1,2,2,-0.72,-0.72
126,9,3353.23365445,-1,-2.4,0.2,10,0.5,1,6,-1.42,0.12
126,10,3086.64202438,-1,-1.32,-0.13,3,0.5,1,4,-1.42,-0.1
126,11,3838.56366022,-1,-0.64,-0.92,2,2,2,1,-0.72,-1.42
126,12,3253.58381854,1,0.72,0.12,2,1,8,6,0.72,0.12
126,13,10306.137877,-1,1.12,1.8,2,10,9,9,1.52,1.52
126,14,3092.28929911,-1,-9,1.2,10,10,0,9,0,1.52
126,15,4638.6345103,1,1.8,0.034,10,0.1,9,5,1.52,0
126,16,3086.77903727,1,0.3,0.42,1,1,7,7,0.39,0.39
126,17,3169.87164656,1,0.02,4.2,0.1,10,5,99,0,99
126,18,10344.6574287,-1,0.72,-0.72,1,1,8,2,0.72,-0.72
126,19,4037.71279815,-1,-1.38,0.6,3,2,1,8,-1.42,0.72
126,21,6957.9749014,-1,-0.36,0.03,2,0.5,3,5,-0.375,0
126,22,2753.06701553,-1,-1,-7.4,10,10,1,0,-1.42,0
126,23,3587.19908995,-1,0.01,-0.06,0.5,1,5,4,0,-0.1
126,24,3037.68185006,-1,-4.6,0.068,10,0.1,0,6,0,0.12
126,25,3019.78424075,1,0.66,2.16,1,3,8,9,0.72,1.52
126,26,3204.79130473,-1,1.24,-1.4,2,10,9,1,1.52,-1.42
126,27,3470.68374841,-1,0.26,-0.34,1,1,6,3,0.12,-0.375
126,28,3071.04238566,-1,0.4,-0.78,1,1,7,2,0.39,-0.72
126,29,3236.53142252,1,2.88,0.032,3,0.1,99,5,99,0
126,30,5055.13176373,-1,-0.072,-1.08,0.1,2,4,1,-0.1,-1.42
126,31,2720.73768221,-1,-0.08,-0.24,0.5,2,4,3,-0.1,-0.375
126,32,3020.24305366,-1,-0.64,0.12,2,1,2,6,-0.72,0.12
126,33,2185.6515654,-1,-0.23,0.1,0.5,1,4,6,-0.1,0.12
126,34,6590.33025515,1,0.44,0.96,0.5,3,7,9,0.39,1.52
126,35,5106.46682816,-1,0.18,-0.36,1,1,6,3,0.12,-0.375
126,36,8458.69301721,-1,0.8,-0.08,1,1,8,4,0.72,-0.1
126,37,5689.24424771,1,-0.012,7.4,0.1,10,5,99,0,99
126,38,5438.85619476,-1,-0.08,0.44,1,0.5,4,7,-0.1,0.39
126,39,3703.74748284,1,-0.09,0.56,0.1,1,4,8,-0.1,0.72
126,40,4304.38224914,1,0.34,0.36,1,1,7,7,0.39,0.39
126,41,3103.28308125,-1,0.31,-1.68,0.5,3,7,1,0.39,-1.42
126,42,2802.98898428,-1,-0.48,-0.72,1,2,3,2,-0.375,-0.72
126,43,3142.95372149,1,-0.046,1.6,0.1,2,5,9,0,1.52
126,44,8091.76828957,1,0.54,-0.12,1,1,7,4,0.39,-0.1
126,45,4404.60327257,-1,-1.28,-0.16,2,2,1,4,-1.42,-0.1
126,46,4754.95424791,1,4.2,0.04,10,2,99,5,99,0
126,47,6323.05416156,-1,-0.58,0.38,1,1,2,7,-0.72,0.39
126,48,3903.96538141,-1,-1.92,-1.2,2,3,1,1,-1.42,-1.42
126,49,4838.533914,1,1.8,-0.092,2,0.1,9,4,1.52,-0.1
126,50,2869.80560395,1,-2.34,6.8,3,10,1,99,-1.42,99
126,51,9743.18405939,-1,-0.64,-0.46,1,0.5,2,3,-0.72,-0.375
126,52,3320.12070355,1,0.2,0.27,1,0.5,6,7,0.12,0.39
126,53,3170.12644247,-1,-6,1.96,10,2,0,9,0,1.52
126,54,2853.06238834,-1,-0.52,-0.04,1,1,2,5,-0.72,0
126,55,10044.7872905,-1,-0.52,0.36,1,1,2,7,-0.72,0.39
126,56,4054.19190338,-1,-0.026,-0.6,0.1,10,5,2,0,-0.72
126,57,3770.56890997,-1,-0.96,0.1,1,1,1,6,-1.42,0.12
126,58,2518.15210474,1,0.9,0.064,1,0.1,8,6,0.72,0.12
126,59,3404.08046022,1,0.48,1.02,1,3,7,9,0.39,1.52
126,60,2636.15656006,1,-0.3,1.6,0.5,2,3,9,-0.375,1.52
126,61,4427.38677357,-1,-0.34,-0.12,0.5,0.5,3,4,-0.375,-0.1
126,62,2619.7321398,-1,-3.8,-0.96,10,3,0,1,0,-1.42
126,63,3887.48807898,-1,0.066,-0.078,0.1,0.1,6,4,0.12,-0.1
126,64,2703.19612614,-1,-0.002,-0.28,0.1,2,5,3,0,-0.375
126,65,5272.22388147,-1,-6.4,-0.49,10,0.5,0,3,0,-0.375
126,66,2269.25857397,1,0.2,9,0.5,10,6,99,0.12,99
126,67,3303.73864911,-1,-1,0.3,1,1,1,7,-1.42,0.39
126,68,3053.26105703,1,2.76,8.8,3,10,9,99,1.52,99
126,69,10360.677721,-1,-0.94,0.26,1,1,1,7,-1.42,0.39
126,70,5388.87112796,1,0.12,0.18,1,1,6,6,0.12,0.12
126,71,2502.83430394,1,0.4,0.96,10,2,7,9,0.39,1.52
126,72,4187.80380956,1,0.32,-0.04,1,1,7,5,0.39,0
126,73,3053.39326245,-1,-0.48,0.06,1,1,3,5,-0.375,0
126,74,3003.33968921,-1,-1.6,0.96,2,2,1,9,-1.42,1.52
126,75,3069.89730643,1,0.8,-0.36,2,2,8,3,0.72,-0.375
126,76,3119.72703186,1,0.76,-0.34,1,1,8,3,0.72,-0.375
126,77,5789.04461753,1,0.076,0.08,0.1,0.5,6,6,0.12,0.12
126,78,3370.43928857,1,0.21,0.29,0.5,0.5,6,7,0.12,0.39
126,79,2970.04495585,-1,0.06,-0.92,3,1,6,1,0.12,-1.42
126,80,2935.46332291,-1,-2.1,0.28,3,1,1,7,-1.42,0.39
126,81,2752.99971095,-1,-0.29,-5.6,0.5,10,3,0,-0.375,0
126,82,3136.7638036,-1,-0.98,0.64,1,1,1,8,-1.42,0.72
126,83,2753.03276231,-1,0.3,-0.8,1,1,7,2,0.39,-0.72
126,84,1952.19031331,-1,-3.8,-0.074,10,0.1,0,4,0,-0.1
126,85,1718.63651742,-1,-0.16,-0.46,1,1,4,3,-0.1,-0.375
126,86,2802.97576374,-1,0.18,-5,3,10,6,0,0.12,0
126,87,5255.51131348,1,1.96,0.54,2,1,9,8,1.52,0.72
126,88,3136.75178492,-1,-0.84,-0.68,1,1,2,2,-0.72,-0.72
126,89,2837.43600807,-1,-0.34,0.27,1,0.5,3,7,-0.375,0.39
126,90,2119.69488191,1,8.8,9.8,10,10,99,99,99,99
126,91,2619.34724174,1,0.86,0.6,1,1,8,8,0.72,0.72
126,92,2727.50539789,-1,0.14,-0.66,1,1,6,2,0.12,-0.72
126,93,4020.84398739,-1,-1.98,-1.86,3,3,1,1,-1.42,-1.42
126,94,2752.89785268,1,1.92,-0.038,3,0.1,9,5,1.52,0
126,95,2936.53418682,-1,-0.08,-0.3,1,1,4,3,-0.1,-0.375
126,96,2786.58769997,-1,-1,-0.8,1,1,1,2,-1.42,-0.72
126,97,6006.23198326,-1,-0.88,0.2,1,1,2,6,-0.72,0.12
126,98,3518.81042764,-1,-8.6,-0.58,10,1,0,2,0,-0.72
126,99,7416.06968908,-1,-0.56,0.44,1,1,2,7,-0.72,0.39
126,100,3938.23753348,-1,2.1,-1.2,3,10,9,1,1.52,-1.42
126,1,6857.17247459,-1,-0.64,0.88,1,1,2,8,-0.72,0.72
126,2,3086.78504661,1,1.24,-0.82,2,1,9,2,1.52,-0.72
126,3,4988.60930113,1,-0.056,0.27,0.1,0.5,4,7,-0.1,0.39
126,4,2736.21412951,1,5.6,1.52,10,2,99,9,99,1.52
126,5,5689.3286789,-1,-0.15,-0.42,0.5,0.5,4,3,-0.1,-0.375
126,6,4503.66269109,-1,-0.92,-9.6,2,10,1,0,-1.42,0
126,7,6290.84952199,-1,-0.14,-0.08,1,1,4,4,-0.1,-0.1
126,8,4071.10698603,1,0.34,0.06,1,3,7,5,0.39,0
126,9,2769.60711554,1,0.44,-0.014,2,0.1,7,5,0.39,0
126,10,3854.20957083,1,0.6,-0.46,1,1,8,3,0.72,-0.375
126,11,3754.04503518,1,0.26,-0.34,1,0.5,6,3,0.12,-0.375
126,12,3503.55782815,-1,0.054,-0.42,0.1,3,5,3,0,-0.375
126,13,4888.22242,-1,-0.46,0.64,1,1,3,8,-0.375,0.72
126,14,2202.53389717,1,0.78,0.24,1,1,8,6,0.72,0.12
126,15,6074.14470604,-1,-1.86,0.78,3,3,1,8,-1.42,0.72
126,16,2135.83536098,-1,-0.8,-0.94,1,1,2,1,-0.72,-1.42
126,17,3136.56399313,-1,-1.56,0,2,0.1,1,5,-1.42,0
126,18,3253.61536756,-1,-3.4,0.98,10,1,0,9,0,1.52
126,19,2218.88620539,-1,-6.8,-0.9,10,1,0,1,0,-1.42
126,20,4221.14030781,-1,-0.5,-0.092,1,0.1,3,4,-0.375,-0.1
126,21,5055.26967803,-1,-0.02,-0.26,1,1,5,3,0,-0.375
126,22,3670.58195023,1,-0.02,0.74,1,1,5,8,0,0.72
126,23,5322.23118281,-1,-0.38,0.16,1,1,3,6,-0.375,0.12
126,24,4071.04719313,-1,-0.06,-0.2,1,1,4,4,-0.1,-0.1
126,25,2852.02938326,-1,-6.8,2.28,10,3,0,9,0,1.52
126,26,2936.47439391,-1,-1.28,0.72,2,1,1,8,-1.42,0.72
126,27,5072.79200422,-1,-0.36,-0.29,3,0.5,3,3,-0.375,-0.375
126,28,2719.70437666,-1,-9.8,-0.086,10,0.1,0,4,0,-0.1
126,29,2369.32966443,-1,-0.6,0.62,1,1,2,8,-0.72,0.72
126,30,3720.64123235,-1,-3,-0.37,10,0.5,0,3,0,-0.375
126,31,2652.80693141,-1,0.66,-0.86,1,1,8,2,0.72,-0.72
126,32,3203.43649963,-1,-0.074,-0.68,0.1,1,4,2,-0.1,-0.72
126,33,1668.63432401,1,1.98,0.042,3,0.1,9,5,1.52,0
126,34,5322.08335311,1,0.1,-0.8,1,1,6,2,0.12,-0.72
126,35,3003.14648901,-1,-6.2,-0.2,10,0.5,0,4,0,-0.1
126,36,1668.46996864,1,0.64,0.82,1,1,8,8,0.72,0.72
126,37,6306.52277509,-1,-0.18,0.028,1,0.1,4,5,-0.1,0
126,38,3570.63795726,-1,-0.22,0.42,1,1,4,7,-0.1,0.39
126,39,3204.96617644,-1,-0.14,-0.04,1,1,4,5,-0.1,0
126,40,3294.75078377,1,0.06,-0.16,1,1,6,4,0.12,-0.1
126,41,3320.26432671,1,-0.6,0.36,1,2,2,7,-0.72,0.39
126,42,4054.26732056,1,0.54,-0.32,1,1,7,3,0.39,-0.375
126,43,2686.30958784,1,1.98,9.8,3,10,9,99,1.52,99
126,44,2302.64224552,-1,-0.6,-0.2,3,1,2,4,-0.72,-0.1
126,45,2686.4006293,1,1.8,1.4,3,10,9,9,1.52,1.52
126,46,1852.01435991,-1,-0.066,-0.016,0.1,0.1,4,5,-0.1,0
126,47,2736.40582737,1,2.7,-0.72,3,3,9,2,1.52,-0.72
126,48,2602.93784482,-1,-0.94,0.48,1,0.5,1,7,-1.42,0.39
126,49,2369.24823791,1,0.72,0.42,2,0.5,8,7,0.72,0.39
126,50,2702.97948953,-1,-2.94,2.58,3,3,0,9,0,1.52
126,51,1952.22246326,-1,-7.8,-0.078,10,0.1,0,4,0,-0.1
126,52,4071.0601132,1,2.4,-0.6,10,2,9,2,1.52,-0.72
126,53,2752.90806856,-1,-0.86,0.06,1,1,2,5,-0.72,0
126,54,2169.05107156,1,0.03,1,0.5,2,5,9,0,1.52
126,56,5338.75956461,1,2,-0.96,10,3,9,1,1.52,-1.42
126,57,2319.38065366,-1,-0.8,0.96,1,1,2,9,-0.72,1.52
126,58,3904.13604659,-1,-0.2,-0.8,1,1,4,2,-0.1,-0.72
126,59,2052.20731973,-1,-0.16,-0.6,1,10,4,2,-0.1,-0.72
126,60,4572.40680569,1,0.044,0.08,0.1,1,5,6,0,0.12
126,61,2585.99872482,1,0.004,2,0.1,2,5,9,0,1.52
126,62,2202.28541107,1,0.36,0.04,2,0.1,7,5,0.39,0
126,63,1601.7410853,1,0.41,0.46,0.5,0.5,7,7,0.39,0.39
126,64,2502.63870001,1,-0.06,0.5,0.5,1,4,7,-0.1,0.39
126,65,2586.34576405,1,2.34,0.028,3,0.1,9,5,1.52,0
126,66,2769.34570936,-1,0.082,-0.42,0.1,3,6,3,0.12,-0.375
126,67,1401.80502465,-1,-1,-0.98,1,1,1,1,-1.42,-1.42
126,68,1717.60140907,-1,-0.29,-0.07,0.5,0.1,3,4,-0.375,-0.1
126,69,4938.7233884,1,0.62,-0.54,1,3,8,2,0.72,-0.72
126,70,2570.00367171,1,1.32,0.14,3,1,9,6,1.52,0.12
126,71,2302.67920295,1,0.12,0.078,2,0.1,6,6,0.12,0.12
126,72,3320.32772522,1,-0.07,1,0.1,10,4,9,-0.1,1.52
126,73,2653.00674188,1,0.9,-3,1,10,8,0,0.72,0
126,74,3020.03483012,-1,-0.3,0.28,1,1,3,7,-0.375,0.39
126,75,2952.87898336,1,-0.098,0.48,0.1,1,4,7,-0.1,0.39
126,76,2469.34276479,-1,-0.86,0.42,1,1,2,7,-0.72,0.39
126,77,1568.50253925,-1,-0.28,-0.74,1,1,3,2,-0.375,-0.72
126,78,3019.7085231,-1,-0.094,-0.14,0.1,1,4,4,-0.1,-0.1
126,79,2219.00338746,1,0.36,0.04,1,1,7,5,0.39,0
126,80,1835.44872022,1,0.05,0.05,0.5,0.1,5,5,0,0
126,81,3183.93710147,1,0.27,-0.064,0.5,0.1,7,4,0.39,-0.1
126,82,4254.9879002,1,-0.098,-0.14,0.1,1,4,4,-0.1,-0.1
126,83,2018.90958171,1,6.2,0.2,10,1,99,6,99,0.12
126,84,4171.19279937,1,0.43,0.2,0.5,10,7,6,0.39,0.12
126,85,2586.14895825,-1,-0.2,-1,1,1,4,1,-0.1,-1.42
126,86,1751.99765395,1,0.44,0.38,1,1,7,7,0.39,0.39
126,87,2202.49513694,-1,-0.16,-0.86,1,1,4,2,-0.1,-0.72
126,88,1735.3881461,1,0.098,0.046,0.1,0.1,6,5,0.12,0
126,89,1585.22772684,1,0.68,-0.6,1,10,8,2,0.72,-0.72
126,90,1885.42447255,1,0.06,0.7,1,1,6,8,0.12,0.72
126,91,2502.89680105,1,1,3.4,1,10,9,99,1.52,99
126,92,7724.87781515,-1,-0.008,-1.44,0.1,3,5,1,0,-1.42
126,93,2018.95254847,1,0.05,0.36,0.5,0.5,5,7,0,0.39
126,94,2503.13056427,-1,-0.074,7.2,0.1,10,4,99,-0.1,99
126,95,3303.72122203,-1,-0.18,0.8,1,1,4,8,-0.1,0.72
126,96,2245.43906322,-1,-0.84,0.52,1,1,2,7,-0.72,0.39
126,97,1835.29578259,1,0.76,0.48,1,1,8,7,0.72,0.39
126,98,2769.84658763,-1,-0.48,-0.1,1,1,3,4,-0.375,-0.1
126,99,2085.89055675,1,0.8,1.32,2,3,8,9,0.72,1.52
126,100,2569.90421717,-1,-0.92,0.4,1,1,1,7,-1.42,0.39
126,1,3669.84580641,1,-0.066,0.58,0.1,1,4,8,-0.1,0.72
126,2,3754.0846968,1,-0.18,0.74,1,1,4,8,-0.1,0.72
126,3,3169.88847271,-1,-0.42,0,1,1,3,5,-0.375,0
126,4,2819.57505572,-1,-2.52,1.8,3,2,1,9,-1.42,1.52
126,5,2052.33682095,1,1.48,-0.03,2,0.5,9,5,1.52,0
126,6,3303.72032063,1,0.3,-0.26,3,1,7,3,0.39,-0.375
126,7,2886.4604823,-1,0.02,-0.22,1,1,5,3,0,-0.375
126,8,1868.84771558,-1,-0.1,-0.4,1,1,4,3,-0.1,-0.375
126,9,1618.45245142,-1,-0.36,-1.04,1,2,3,1,-0.375,-1.42
126,10,2452.7870405,-1,-7.4,-0.48,10,3,0,3,0,-0.375
126,11,2235.48639877,-1,-0.76,-0.44,1,1,2,3,-0.72,-0.375
126,12,1434.92729002,-1,-0.66,-0.48,3,0.5,2,3,-0.72,-0.375
126,13,2587.19037641,-1,-0.08,0.022,2,0.1,4,5,-0.1,0
126,14,3570.3564198,-1,-0.42,-0.12,3,0.5,3,4,-0.375,-0.1
126,15,2419.55360239,-1,1.76,-1,2,10,9,1,1.52,-1.42
126,16,4004.20653612,1,-0.04,0.082,0.5,0.1,5,6,0,0.12
126,17,2269.06327051,-1,0.9,-1,1,1,8,1,0.72,-1.42
126,18,3103.53156735,-1,-0.14,-0.068,1,0.1,4,4,-0.1,-0.1
126,19,1868.65721959,1,4.6,2.22,10,3,99,9,99,1.52
126,20,2036.75280651,1,0.26,2.88,0.5,3,6,99,0.12,99
126,21,2284.85671036,-1,0.41,-6.6,0.5,10,7,0,0.39,0
126,22,3605.04201428,1,0.16,0.72,1,1,6,8,0.12,0.72
126,23,2453.05956395,1,-0.29,0.32,0.5,1,3,7,-0.375,0.39
126,24,5639.26158465,1,0.6,-0.04,3,0.1,8,5,0.72,0
126,25,9692.97905085,-1,-0.3,-0.012,0.5,0.1,3,5,-0.375,0
126,26,3503.92529913,1,-0.02,-2.2,1,10,5,1,0,-1.42
126,27,1968.94013919,-1,-0.078,-0.1,0.1,0.1,4,4,-0.1,-0.1
126,28,2903.03092946,-1,-0.44,-0.64,2,1,3,2,-0.375,-0.72
126,29,1768.66605331,1,0.92,0.38,1,1,8,7,0.72,0.39
126,30,2486.03129543,1,0.8,-0.06,1,1,8,4,0.72,-0.1
126,31,3770.7681195,-1,-3,0.44,10,2,0,7,0,0.39
126,32,2252.61721663,-1,-1.92,-2.4,3,3,1,1,-1.42,-1.42
126,33,1768.88449272,-1,-1.92,-0.86,2,1,1,2,-1.42,-0.72
126,34,1718.48027465,1,0.034,2.82,0.1,3,5,9,0,1.52
126,35,1768.75979898,1,0.18,1.44,1,3,6,9,0.12,1.52
126,36,2252.67851187,1,1.62,-0.96,3,2,9,1,1.52,-1.42
126,37,1368.25188979,-1,-0.062,-2.34,0.1,3,4,1,-0.1,-1.42
126,38,2085.58978942,1,1.08,-0.32,3,0.5,9,3,1.52,-0.375
126,39,2219.26299083,-1,0.16,-7.4,2,10,6,0,0.12,0
126,40,1501.75202229,1,0.84,0.33,3,0.5,8,7,0.72,0.39
126,41,2886.22251254,-1,-0.14,0,1,1,4,5,-0.1,0
126,42,2519.28065829,-1,-0.04,0.098,1,0.1,5,6,0,0.12
126,43,2586.03718458,1,-0.056,1.86,0.1,3,4,9,-0.1,1.52
126,44,2936.58316292,-1,-2.82,0.9,3,3,0,8,0,0.72
126,45,2019.08325156,-1,-4.8,-0.08,10,0.1,0,4,0,-0.1
126,46,2786.36174889,1,-0.52,-0.32,1,2,2,3,-0.72,-0.375
126,47,6623.70250896,-1,7,-6.8,10,10,99,0,99,0
126,48,2651.65373958,-1,-0.4,-0.22,1,1,3,3,-0.375,-0.375
126,49,1635.29452063,1,2.76,0.28,3,1,9,7,1.52,0.39
126,50,2736.54464307,1,0.96,0.036,3,0.1,9,5,1.52,0
126,51,1134.91743471,1,0.28,-0.12,1,1,7,4,0.39,-0.1
126,52,2719.7166958,1,0.07,-0.12,0.5,2,6,4,0.12,-0.1
126,53,3920.71881289,1,-0.012,0,0.1,0.5,5,5,0,0
126,54,2435.88668072,-1,-0.08,0.076,1,0.1,4,6,-0.1,0.12
126,55,2936.59698439,-1,0.4,-0.064,10,0.1,7,4,0.39,-0.1
126,56,2719.68905285,-1,-0.35,0.006,0.5,0.1,3,5,-0.375,0
126,57,2202.46689306,1,0.44,2.52,0.5,3,7,9,0.39,1.52
126,58,2586.29768935,1,0.12,1.68,2,2,6,9,0.12,1.52
126,59,5021.85926493,1,0.02,-0.92,0.5,2,5,1,0,-1.42
126,60,1502.57920757,-1,-0.3,-0.94,1,1,3,1,-0.375,-1.42
126,61,1802.04611926,-1,-0.84,-0.54,2,3,2,2,-0.72,-0.72
126,62,1835.45082349,1,1.64,2,2,10,9,9,1.52,1.52
126,63,1335.01063953,-1,-1,-0.64,1,1,1,2,-1.42,-0.72
126,64,1401.75725042,1,0.36,2.22,2,3,7,9,0.39,1.52
126,65,3652.53170376,1,0,1.5,1,3,5,9,0,1.52
126,66,2102.15572957,1,-0.33,0.76,0.5,2,3,8,-0.375,0.72
126,67,3420.72812736,-1,-0.6,0.62,1,1,2,8,-0.72,0.72
126,68,1969.33555358,1,1.4,0.26,2,0.5,9,7,1.52,0.39
126,69,2686.22185151,-1,0.48,-0.32,0.5,1,7,3,0.39,-0.375
126,70,2135.86660954,1,-0.12,2,0.5,10,4,9,-0.1,1.52
126,71,2686.21193611,-1,-2.34,1.04,3,2,1,9,-1.42,1.52
126,72,4437.94007128,-1,-0.13,0.09,0.5,0.5,4,6,-0.1,0.12
126,73,1751.17347334,-1,-0.9,-0.9,1,1,2,1,-0.72,-1.42
126,74,2853.44067612,-1,-0.064,0.01,0.1,0.1,4,5,-0.1,0
126,75,2920.25579345,-1,-0.02,-0.74,1,1,5,2,0,-0.72
126,76,2452.77081529,-1,-0.34,0.62,1,1,3,8,-0.375,0.72
126,77,1985.62296096,-1,-0.42,-0.88,1,1,3,2,-0.375,-0.72
126,78,1652.00047834,1,0.84,0.22,1,1,8,6,0.72,0.12
126,79,1585.23073151,1,6,6.6,10,10,99,99,99,99
126,80,3053.38665218,1,-0.48,-1.4,0.5,10,3,1,-0.375,-1.42
126,81,2369.34979571,1,-0.4,1.76,0.5,2,3,9,-0.375,1.52
126,82,4104.38218905,-1,0.58,-0.52,1,2,8,2,0.72,-0.72
126,83,1518.30744611,1,5.4,1.48,10,2,99,9,99,1.52
126,84,3303.66323193,1,1.68,-0.84,2,3,9,2,1.52,-0.72
126,85,3003.43463674,1,1.68,-0.66,3,1,9,2,1.52,-0.72
126,86,1902.06492849,-1,-0.09,0,0.1,0.5,4,5,-0.1,0
126,87,2736.38719843,1,0.82,-0.028,1,0.1,8,5,0.72,0
126,88,1301.4563028,-1,-1.8,-1.92,2,2,1,1,-1.42,-1.42
126,89,1618.1279472,1,1.48,0.19,2,0.5,9,6,1.52,0.12
126,90,3937.47975604,-1,0.05,-5.8,0.1,10,5,0,0,0
126,91,1868.71190456,-1,-0.68,-1.26,2,3,2,1,-0.72,-1.42
126,92,1401.51898019,-1,-9.4,-0.54,10,3,0,2,0,-0.72
126,93,3386.95204609,-1,-6,4.4,10,10,0,99,0,99
126,94,3235.88902437,1,0.34,0.5,1,1,7,7,0.39,0.39
126,95,2018.72088852,-1,-0.28,0.38,1,1,3,7,-0.375,0.39
126,96,4488.40438273,1,0.78,-0.28,1,1,8,3,0.72,-0.375
126,97,1268.73095416,1,0.56,0.88,1,1,8,8,0.72,0.72
126,98,3137.01529436,1,-0.022,0.094,0.1,0.1,5,6,0,0.12
126,99,1485.13500277,-1,-0.82,-4.6,1,10,2,0,-0.72,0
126,100,2202.47079913,-1,-1.14,0.52,3,1,1,7,-1.42,0.39
126,1,7707.7641239,-1,-0.1,0,1,1,4,5,-0.1,0
126,2,4638.05671252,-1,-6,0.012,10,0.1,0,5,0,0
126,3,2702.90377188,-1,0.062,-0.048,0.1,0.1,6,4,0.12,-0.1
126,4,1318.26171505,1,1.6,0.78,10,1,9,8,1.52,0.72
126,5,10477.3405918,-1,-1.38,0.11,3,0.5,1,6,-1.42,0.12
126,6,4371.28029532,1,-0.3,1.44,0.5,3,3,9,-0.375,1.52
126,7,2202.64957691,1,-0.54,0.38,1,0.5,2,7,-0.72,0.39
126,8,3486.90775727,1,0.5,-0.16,1,1,7,4,0.39,-0.1
126,9,2469.39113995,-1,0.32,-0.84,1,3,7,2,0.39,-0.72
126,10,1702.23282937,-1,-0.98,-0.26,1,1,1,3,-1.42,-0.375
126,11,1518.5514252,-1,-0.52,-0.56,1,1,2,2,-0.72,-0.72
126,12,2686.34654526,-1,-0.42,-0.52,1,1,3,2,-0.375,-0.72
126,13,3052.94166075,-1,-1.2,-0.21,10,0.5,1,4,-1.42,-0.1
126,14,2269.21470581,-1,0.096,0.24,0.1,2,6,6,0.12,0.12
126,15,2636.25901926,1,0.08,2.22,0.5,3,6,9,0.12,1.52
126,16,1501.78537411,-1,-0.84,-0.48,1,1,2,3,-0.72,-0.375
126,17,2435.99214459,1,0.2,0.96,1,1,6,9,0.12,1.52
126,18,6957.43556338,1,-0.08,0.5,1,1,4,7,-0.1,0.39
126,19,4821.57015571,-1,-0.94,-0.26,1,1,1,3,-1.42,-0.375
126,20,1135.10642837,1,1.08,0.24,2,0.5,9,6,1.52,0.12
126,21,1785.24761775,1,0.12,-0.16,1,1,6,4,0.12,-0.1
126,22,3069.7479744,1,0.6,-0.45,3,0.5,8,3,0.72,-0.375
126,23,2068.92439472,1,7.2,-2.1,10,3,99,1,99,-1.42
126,24,2351.79802377,1,-0.094,1.92,0.1,2,4,9,-0.1,1.52
126,25,1735.17361276,1,-0.086,1.44,0.1,2,4,9,-0.1,1.52
