,choice,correct,earnings,face_mult,face_val_base,first_image,house_mult,house_val_base,image_list,key_entry_list,last_image,num_fixations,participant,round_num,rt,rt_list,summed_val,trial,face_val_total,house_val_total
14666,0.0,0.0,-19.932,1.0,0.82,1.0,1.0,0.42,[1],['j'],1.0,1.0,162,2.0,1.1169200486,[1.116920048603788],1.24,97.0,0.82,0.42
14667,0.0,1.0,-19.932,1.0,-0.72,0.0,1.0,0.38,[0],['j'],0.0,1.0,162,2.0,0.950109142053,[0.9501091420534067],-0.34,98.0,-0.72,0.38
14668,0.0,1.0,-19.932,1.0,0.32,1.0,1.0,-0.78,[1],['j'],1.0,1.0,162,2.0,1.13359248854,[1.1335924885352142],-0.46,99.0,0.32,-0.78
14669,0.0,0.0,-23.852,10.0,0.4,1.0,1.0,-0.08,[1],['j'],1.0,1.0,162,2.0,0.750276291685,[0.7502762916847132],3.92,100.0,4.0,-0.08
14670,1.0,1.0,-23.052,1.0,0.52,0.0,1.0,0.28,[0],['f'],0.0,1.0,162,3.0,2.48344210885,[2.4834421088453382],0.8,1.0,0.52,0.28
14671,0.0,0.0,-23.082,0.1,0.9,1.0,1.0,-0.06,[1],['j'],1.0,1.0,162,3.0,1.05010969192,[1.0501096919178963],0.03,2.0,0.09,-0.06
14672,1.0,1.0,-22.042,0.5,0.88,0.0,1.0,0.6,[0],['f'],0.0,1.0,162,3.0,1.00054690178,[1.0005469017778523],1.04,3.0,0.44,0.6
14673,0.0,1.0,-22.042,3.0,0.56,1.0,10.0,-0.42,[1],['j'],1.0,1.0,162,3.0,1.28341535025,[1.2834153502481058],-2.52,4.0,1.68,-4.2
14674,1.0,1.0,-19.86,3.0,0.76,0.0,0.1,-0.98,[0],['f'],0.0,1.0,162,3.0,0.766898879956,[0.7668988799559884],2.182,5.0,2.28,-0.098
14675,1.0,0.0,-20.96,1.0,-0.56,0.0,1.0,-0.54,[0],['f'],0.0,1.0,162,3.0,2.350539479,[2.3505394789972343],-1.1,6.0,-0.56,-0.54
14676,0.0,1.0,-20.96,2.0,0.18,1.0,2.0,-0.84,[1],['j'],1.0,1.0,162,3.0,1.45025741408,[1.4502574140788056],-1.32,7.0,0.36,-1.68
14677,1.0,1.0,-20.62,1.0,-0.6,1.0,1.0,0.94,[1],['f'],1.0,1.0,162,3.0,0.783611641091,[0.7836116410908289],0.34,8.0,-0.6,0.94
14678,1.0,0.0,-23.11,0.5,-0.18,0.0,3.0,-0.8,[0],['f'],0.0,1.0,162,3.0,2.48339885526,[2.4833988552563824],-2.49,9.0,-0.09,-2.4
14679,0.0,1.0,-23.11,1.0,-0.96,0.0,1.0,-0.32,[0],['j'],0.0,1.0,162,3.0,2.3002179176,[2.3002179175964557],-1.28,10.0,-0.96,-0.32
14680,0.0,0.0,-23.43,1.0,-0.34,1.0,1.0,0.66,[1],['j'],1.0,1.0,162,3.0,1.95025503141,[1.9502550314064138],0.32,11.0,-0.34,0.66
14681,0.0,1.0,-23.43,3.0,0.6,1.0,10.0,-0.5,[1],['j'],1.0,1.0,162,3.0,1.38358561561,[1.3835856156074442],-3.2,12.0,1.8,-5.0
14682,1.0,1.0,-23.33,1.0,0.18,0.0,1.0,-0.08,[0],['f'],0.0,1.0,162,3.0,0.933622546145,[0.9336225461447611],0.1,13.0,0.18,-0.08
14683,0.0,1.0,-23.33,1.0,0.8,1.0,1.0,-0.94,[1],['j'],1.0,1.0,162,3.0,1.36691610812,[1.3669161081197672],-0.14,14.0,0.8,-0.94
14684,1.0,0.0,-24.44,0.5,0.5,0.0,2.0,-0.68,[0],['f'],0.0,1.0,162,3.0,1.0335717781,[1.0335717780981213],-1.11,15.0,0.25,-1.36
14685,0.0,0.0,-25.12,2.0,0.04,1.0,2.0,0.3,[1],['j'],1.0,1.0,162,3.0,1.41690153751,[1.416901537508238],0.68,16.0,0.08,0.6
14686,1.0,0.0,-25.26,0.5,0.56,0.0,0.5,-0.84,[0],['f'],0.0,1.0,162,3.0,2.8839124004,[2.8839124004007317],-0.14,17.0,0.28,-0.42
14687,0.0,1.0,-25.26,1.0,-0.12,0.0,0.1,-0.98,[0],['j'],0.0,1.0,162,3.0,1.40025585622,[1.4002558562206104],-0.218,18.0,-0.12,-0.098
14688,0.0,0.0,-27.88,3.0,0.14,1.0,10.0,0.22,[1],['j'],1.0,1.0,162,3.0,1.21696165268,[1.2169616526807658],2.62,19.0,0.42,2.2
14689,1.0,1.0,-27.418,0.1,0.62,0.0,2.0,0.2,[0],['f'],0.0,1.0,162,3.0,1.2172380361,[1.2172380361007527],0.462,20.0,0.062,0.4
14690,1.0,1.0,-27.398,1.0,0.32,0.0,1.0,-0.3,[0],['f'],0.0,1.0,162,3.0,0.883605959476,[0.8836059594759718],0.02,21.0,0.32,-0.3
14691,1.0,1.0,-25.938,3.0,0.86,0.0,2.0,-0.56,[0],['f'],0.0,1.0,162,3.0,0.766934069339,[0.766934069339186],1.46,22.0,2.58,-1.12
14692,0.0,0.0,-28.466,3.0,0.86,1.0,0.1,-0.52,[1],['j'],1.0,1.0,162,3.0,0.800593454391,[0.8005934543907642],2.528,23.0,2.58,-0.052
14693,1.0,0.0,-29.026,1.0,0.12,1.0,1.0,-0.68,[1],['f'],1.0,1.0,162,3.0,4.31690098764,[4.3169009876437485],-0.56,24.0,0.12,-0.68
14694,0.0,0.0,-29.146,0.1,0.62,0.0,0.1,0.58,[0],['j'],0.0,1.0,162,3.0,3.1669164747,[3.166916474699974],0.12,25.0,0.062,0.058
14695,0.0,0.0,-35.906,2.0,0.38,1.0,10.0,0.6,[1],['j'],1.0,1.0,162,3.0,1.78386639763,[1.7838663976290263],6.76,26.0,0.76,6.0
14696,0.0,0.0,-43.286,3.0,-0.34,0.0,10.0,0.84,[0],['j'],0.0,1.0,162,3.0,1.4334387182,[1.4334387182025239],7.38,27.0,-1.02,8.4
14697,1.0,1.0,-37.766,1.0,0.32,0.0,10.0,0.52,[0],['f'],0.0,1.0,162,3.0,1.00026245421,[1.000262454210315],5.52,28.0,0.32,5.2
14698,1.0,0.0,-39.746,1.0,-0.14,0.0,2.0,-0.92,[0],['f'],0.0,1.0,162,3.0,0.833614298666,[0.8336142986663617],-1.98,29.0,-0.14,-1.84
14699,1.0,1.0,-37.466,10.0,0.34,0.0,2.0,-0.56,[0],['f'],0.0,1.0,162,3.0,0.883599361463,[0.8835993614629842],2.28,30.0,3.4,-1.12
14700,0.0,0.0,-39.346,1.0,0.08,0.0,10.0,0.18,[0],['j'],0.0,1.0,162,3.0,0.867305207474,[0.8673052074736916],1.88,31.0,0.08,1.8
14701,0.0,0.0,-47.016,0.5,-0.26,0.0,10.0,0.78,[0],['j'],0.0,1.0,162,3.0,1.45054186165,[1.450541861646343],7.67,32.0,-0.13,7.8
14702,0.0,0.0,-47.038,0.1,0.78,0.0,0.1,-0.56,[0],['j'],0.0,1.0,162,3.0,1.20031010651,[1.2003101065056399],0.022,33.0,0.078,-0.056
14703,0.0,0.0,-47.598,1.0,-0.28,0.0,1.0,0.84,[0],['j'],0.0,1.0,162,3.0,0.583592580166,[0.583592580165714],0.56,34.0,-0.28,0.84
14704,1.0,1.0,-46.716,2.0,0.4,0.0,0.1,0.82,[0],['f'],0.0,1.0,162,3.0,0.733445866092,[0.7334458660916425],0.882,35.0,0.8,0.082
14705,1.0,1.0,-40.216,10.0,0.56,0.0,3.0,0.3,[0],['f'],0.0,1.0,162,3.0,0.817164358275,[0.8171643582754768],6.5,36.0,5.6,0.9
14706,0.0,0.0,-40.316,1.0,-0.42,0.0,1.0,0.52,[0],['j'],0.0,1.0,162,3.0,0.783432395081,[0.7834323950810358],0.1,37.0,-0.42,0.52
14707,0.0,0.0,-40.936,1.0,0.28,0.0,1.0,0.34,[0],['j'],0.0,1.0,162,3.0,0.916764628782,[0.9167646287824027],0.62,38.0,0.28,0.34
14708,1.0,1.0,-39.298,3.0,0.56,0.0,0.1,-0.42,[0],['f'],0.0,1.0,162,3.0,0.750153128873,[0.7501531288726255],1.638,39.0,1.68,-0.042
14709,1.0,1.0,-36.818,1.0,0.8,0.0,2.0,0.84,[0],['f'],0.0,1.0,162,3.0,0.750115006987,[0.7501150069874711],2.48,40.0,0.8,1.68
14710,1.0,0.0,-36.878,0.1,-0.66,1.0,0.1,0.06,[1],['f'],1.0,1.0,162,3.0,1.71723931906,[1.7172393190558068],-0.06,41.0,-0.066,0.006
14711,0.0,1.0,-36.878,1.0,-0.84,1.0,1.0,0.04,[1],['j'],1.0,1.0,162,3.0,1.25014964654,[1.2501496465411037],-0.8,42.0,-0.84,0.04
14712,1.0,1.0,-35.128,3.0,0.62,0.0,0.5,-0.22,[0],['f'],0.0,1.0,162,3.0,0.98348078056,[0.9834807805600576],1.75,43.0,1.86,-0.11
14713,0.0,1.0,-35.128,1.0,-0.44,0.0,1.0,0.4,[0],['j'],0.0,1.0,162,3.0,0.833623462531,[0.83362346253125],-0.04,44.0,-0.44,0.4
14714,0.0,1.0,-35.128,0.5,-0.16,0.0,0.1,0.62,[0],['j'],0.0,1.0,162,3.0,1.86688440101,[1.8668844010098837],-0.018,45.0,-0.08,0.062
14715,0.0,0.0,-40.488,10.0,0.52,1.0,1.0,0.16,[1],['j'],1.0,1.0,162,3.0,0.966934069409,[0.9669340694090351],5.36,46.0,5.2,0.16
14716,1.0,0.0,-42.348,1.0,-0.82,1.0,2.0,-0.52,[1],['f'],1.0,1.0,162,3.0,0.866922522895,[0.8669225228950381],-1.86,47.0,-0.82,-1.04
14717,0.0,0.0,-43.938,2.0,0.78,1.0,0.1,0.3,[1],['j'],1.0,1.0,162,3.0,1.15026492847,[1.1502649284666404],1.59,48.0,1.56,0.03
14718,0.0,1.0,-43.938,1.0,-0.9,0.0,1.0,0.74,[0],['j'],0.0,1.0,162,3.0,0.966919407132,[0.9669194071320817],-0.16,49.0,-0.9,0.74
14719,0.0,1.0,-43.938,1.0,-0.28,1.0,2.0,-0.92,[1],['j'],1.0,1.0,162,3.0,1.23358240828,[1.2335824082838371],-2.12,50.0,-0.28,-1.84
14720,1.0,1.0,-43.844,0.1,-0.02,1.0,0.1,0.96,[1],['f'],1.0,1.0,162,3.0,0.883598261804,[0.8835982618038543],0.094,51.0,-0.002,0.096
14721,0.0,1.0,-43.844,0.5,-0.08,0.0,0.1,-0.8,[0],['j'],0.0,1.0,162,3.0,2.78360394342,[2.7836039434187114],-0.12,52.0,-0.04,-0.08
14722,0.0,1.0,-43.844,0.5,-0.84,1.0,0.1,-0.86,[1],['j'],1.0,1.0,162,3.0,1.58345218917,[1.5834521891665645],-0.506,53.0,-0.42,-0.086
14723,1.0,1.0,-40.926,3.0,0.96,0.0,0.1,0.38,[0],['f'],0.0,1.0,162,3.0,0.700270701724,[0.7002707017236389],2.918,54.0,2.88,0.038
14724,1.0,1.0,-39.946,1.0,1.0,0.0,1.0,-0.02,[0],['f'],0.0,1.0,162,3.0,0.866773334506,[0.8667733345064335],0.98,55.0,1.0,-0.02
14725,1.0,0.0,-40.906,3.0,-0.62,1.0,1.0,0.9,[1],['f'],1.0,1.0,162,3.0,0.866937551647,[0.8669375516474247],-0.96,56.0,-1.86,0.9
14726,0.0,0.0,-40.976,1.0,0.36,1.0,0.5,-0.58,[1],['j'],1.0,1.0,162,3.0,0.933669465303,[0.9336694653029554],0.07,57.0,0.36,-0.29
14727,0.0,1.0,-40.976,1.0,-0.46,0.0,1.0,0.26,[0],['j'],0.0,1.0,162,3.0,1.5334106767,[1.5334106766968034],-0.2,58.0,-0.46,0.26
14728,0.0,0.0,-41.094,0.5,0.26,1.0,0.1,-0.12,[1],['j'],1.0,1.0,162,3.0,1.11689768871,[1.1168976887129247],0.118,59.0,0.13,-0.012
14729,1.0,1.0,-39.664,0.5,-0.74,1.0,10.0,0.18,[1],['f'],1.0,1.0,162,3.0,1.11691491684,[1.116914916841779],1.43,60.0,-0.37,1.8
14730,0.0,1.0,-39.664,1.0,-0.34,0.0,1.0,-0.94,[0],['j'],0.0,1.0,162,3.0,4.08342451422,[4.083424514217768],-1.28,61.0,-0.34,-0.94
14731,0.0,1.0,-39.664,0.5,-0.62,0.0,1.0,-0.94,[0],['j'],0.0,1.0,162,3.0,0.800265386642,[0.8002653866424225],-1.25,62.0,-0.31,-0.94
14732,1.0,1.0,-38.484,1.0,0.54,1.0,1.0,0.64,[1],['f'],1.0,1.0,162,3.0,1.05025154917,[1.0502515491680242],1.18,63.0,0.54,0.64
14733,1.0,0.0,-38.504,1.0,0.18,0.0,1.0,-0.2,[0],['f'],0.0,1.0,162,3.0,0.900257872243,[0.9002578722429462],-0.02,64.0,0.18,-0.2
14734,0.0,1.0,-38.504,1.0,-0.0,1.0,1.0,-0.08,[1],['j'],1.0,1.0,162,3.0,1.63360330195,[1.633603301947005],-0.08,65.0,-0.0,-0.08
14735,0.0,0.0,-38.524,1.0,0.56,1.0,1.0,-0.54,[1],['j'],1.0,1.0,162,3.0,1.10009695409,[1.1000969540909864],0.02,66.0,0.56,-0.54
14736,1.0,1.0,-36.628,0.1,0.96,1.0,2.0,0.9,[1],['f'],1.0,1.0,162,3.0,0.933585523919,[0.9335855239187367],1.896,67.0,0.096,1.8
14737,0.0,0.0,-37.668,3.0,1.0,1.0,2.0,-0.98,[1],['j'],1.0,1.0,162,3.0,1.36725737189,[1.367257371894084],1.04,68.0,3.0,-1.96
14738,1.0,0.0,-47.518,10.0,-0.98,1.0,0.5,-0.1,[1],['f'],1.0,1.0,162,3.0,1.06694744871,[1.0669474487076513],-9.85,69.0,-9.8,-0.05
14739,0.0,1.0,-47.518,2.0,-0.72,1.0,0.1,-0.54,[1],['j'],1.0,1.0,162,3.0,1.38389315619,[1.3838931561913341],-1.494,70.0,-1.44,-0.054
14740,1.0,1.0,-45.342,0.1,0.16,1.0,3.0,0.72,[1],['f'],1.0,1.0,162,3.0,1.23366048466,[1.2336604846641421],2.176,71.0,0.016,2.16
14741,1.0,0.0,-48.402,3.0,-0.54,1.0,2.0,-0.72,[1],['f'],1.0,1.0,162,3.0,3.91693177843,[3.916931778425351],-3.06,72.0,-1.62,-1.44
14742,1.0,1.0,-47.082,1.0,0.36,0.0,1.0,0.96,[0],['f'],0.0,1.0,162,3.0,0.783822410856,[0.7838224108563736],1.32,73.0,0.36,0.96
14743,1.0,1.0,-46.452,0.5,0.54,0.0,0.5,0.72,[0],['f'],0.0,1.0,162,3.0,1.0839098345,[1.0839098345022649],0.63,74.0,0.27,0.36
14744,0.0,1.0,-46.452,0.5,-0.82,0.0,3.0,-0.84,[0],['j'],0.0,1.0,162,3.0,0.583592946699,[0.5835929466993548],-2.93,75.0,-0.41,-2.52
14745,1.0,1.0,-36.452,10.0,-0.0,0.0,10.0,1.0,[0],['f'],0.0,1.0,162,3.0,0.700210586539,[0.7002105865394697],10.0,76.0,-0.0,10.0
14746,0.0,1.0,-36.452,2.0,-0.86,0.0,0.5,0.62,[0],['j'],0.0,1.0,162,3.0,1.05025301536,[1.050253015360795],-1.41,77.0,-1.72,0.31
14747,0.0,0.0,-36.732,1.0,-0.74,0.0,3.0,0.34,[0],['j'],0.0,1.0,162,3.0,0.6669580788,[0.6669580788002349],0.28,78.0,-0.74,1.02
14748,1.0,1.0,-36.332,0.5,0.68,0.0,0.5,0.12,[0],['f'],0.0,1.0,162,3.0,0.766926738259,[0.7669267382589169],0.4,79.0,0.34,0.06
14749,1.0,0.0,-37.332,1.0,-0.08,1.0,1.0,-0.92,[1],['f'],1.0,1.0,162,3.0,0.816935627256,[0.8169356272555888],-1.0,80.0,-0.08,-0.92
14750,1.0,0.0,-38.532,1.0,-0.78,1.0,1.0,-0.42,[1],['f'],1.0,1.0,162,3.0,0.800274917157,[0.8002749171573669],-1.2,81.0,-0.78,-0.42
14751,1.0,1.0,-36.642,0.5,-0.54,1.0,3.0,0.72,[1],['f'],1.0,1.0,162,3.0,0.666955879424,[0.6669558794237673],1.89,82.0,-0.27,2.16
14752,0.0,1.0,-36.642,0.5,-0.5,1.0,2.0,-0.44,[1],['j'],1.0,1.0,162,3.0,0.983429462649,[0.9834294626489282],-1.13,83.0,-0.25,-0.88
14753,1.0,0.0,-42.982,3.0,0.22,0.0,10.0,-0.7,[0],['f'],0.0,1.0,162,3.0,0.783606142737,[0.7836061427369714],-6.34,84.0,0.66,-7.0
14754,1.0,1.0,-37.384,0.1,-0.02,1.0,10.0,0.56,[1],['f'],1.0,1.0,162,3.0,0.633443116909,[0.633443116908893],5.598,85.0,-0.002,5.6
14755,0.0,0.0,-37.824,1.0,-0.0,0.0,1.0,0.44,[0],['j'],0.0,1.0,162,3.0,1.55024989968,[1.5502498996793292],0.44,86.0,-0.0,0.44
14756,1.0,0.0,-40.404,1.0,-0.72,1.0,3.0,-0.62,[1],['f'],1.0,1.0,162,3.0,1.26676087163,[1.2667608716292307],-2.58,87.0,-0.72,-1.86
14757,1.0,0.0,-44.404,0.5,-0.0,1.0,10.0,-0.4,[1],['f'],1.0,1.0,162,3.0,0.583581583516,[0.5835815835162066],-4.0,88.0,-0.0,-4.0
14758,0.0,1.0,-44.404,3.0,-0.02,1.0,3.0,-0.08,[1],['j'],1.0,1.0,162,3.0,2.01722593972,[2.017225939722266],-0.3,89.0,-0.06,-0.24
14759,1.0,1.0,-43.844,1.0,0.4,0.0,1.0,0.16,[0],['f'],0.0,1.0,162,3.0,0.650251182611,[0.6502511826111004],0.56,90.0,0.4,0.16
14760,1.0,1.0,-42.684,2.0,0.48,0.0,1.0,0.2,[0],['f'],0.0,1.0,162,3.0,0.650252648862,[0.6502526488620788],1.16,91.0,0.96,0.2
14761,0.0,0.0,-43.264,1.0,0.46,1.0,0.5,0.24,[1],['j'],1.0,1.0,162,3.0,0.983606875874,[0.9836068758741021],0.58,92.0,0.46,0.12
14762,1.0,0.0,-44.624,1.0,-0.38,1.0,1.0,-0.98,[1],['f'],1.0,1.0,162,3.0,0.783588914608,[0.7835889146081172],-1.36,93.0,-0.38,-0.98
14763,1.0,0.0,-45.224,2.0,0.62,1.0,2.0,-0.92,[1],['f'],1.0,1.0,162,3.0,1.53389489738,[1.533894897380378],-0.6,94.0,1.24,-1.84
14764,0.0,0.0,-46.464,1.0,0.6,1.0,1.0,0.64,[1],['j'],1.0,1.0,162,3.0,2.23364582245,[2.2336458224453963],1.24,95.0,0.6,0.64
14765,1.0,0.0,-47.664,3.0,-0.48,1.0,1.0,0.24,[1],['f'],1.0,1.0,162,3.0,3.90009805374,[3.900098053738475],-1.2,96.0,-1.44,0.24
14766,1.0,0.0,-52.624,10.0,-0.58,0.0,1.0,0.84,[0],['f'],0.0,1.0,162,3.0,2.83343945129,[2.8334394512930885],-4.96,97.0,-5.8,0.84
14767,1.0,0.0,-53.624,10.0,0.58,0.0,10.0,-0.68,[0],['f'],0.0,1.0,162,3.0,1.41692316433,[1.4169231643318199],-1.0,98.0,5.8,-6.8
14768,0.0,0.0,-62.264,10.0,0.84,1.0,2.0,0.12,[1],['j'],1.0,1.0,162,3.0,2.63353182352,[2.63353182352148],8.64,99.0,8.4,0.24
14769,1.0,1.0,-61.274,2.0,0.5,1.0,0.5,-0.02,[1],['f'],1.0,1.0,162,3.0,1.90013067727,[1.9001306772697717],0.99,100.0,1.0,-0.01
14770,1.0,1.0,0.45,1.0,0.26,1.0,0.5,0.38,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,163,0.0,9.51650516753,"[4.433452403405681, 7.116721803031396, 9.516505167528521]",0.45,1.0,0.26,0.19
14771,0.0,1.0,0.45,1.0,-0.14,0.0,1.0,-0.66,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,163,0.0,4.54999019462,"[1.766878598020412, 3.0335634703515097, 4.549990194616839]",-0.8,2.0,-0.14,-0.66
14772,1.0,1.0,2.15,0.5,-0.52,1.0,2.0,0.98,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,163,0.0,5.76673967269,"[3.0500468277023174, 4.233478795562405, 4.633327407354955, 4.916782651562244, 5.766739672690164]",1.7,3.0,-0.26,1.96
14773,0.0,0.0,-0.85,3.0,0.6,0.0,10.0,0.12,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,163,0.0,24.699415524,"[2.2001928092213348, 9.649965085380245, 14.28317702707136, 15.066509291296825, 24.699415524024516]",3.0,4.0,1.8,1.2
14774,0.0,1.0,-0.85,10.0,-0.76,1.0,0.1,0.34,"[1, 0]","['space', 'j']",0.0,2.0,163,0.0,5.00009200594,"[2.766853672103025, 5.000092005939223]",-7.566,5.0,-7.6,0.034
14775,0.0,1.0,-0.85,1.0,-0.9,0.0,1.0,-0.58,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,163,0.0,4.00010410236,"[2.6000043986714445, 3.816791998804547, 4.000104102364276]",-1.48,6.0,-0.9,-0.58
14776,1.0,1.0,-0.79,0.5,-0.48,0.0,1.0,0.3,"[0, 1, 0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'space', 'space', 'f']",0.0,7.0,163,0.0,6.25009411364,"[0.7834473632392474, 1.7835756583954208, 2.950050676590763, 4.200016495073214, 4.516904715215787, 5.616782468277961, 6.2500941136386245]",0.06,7.0,-0.24,0.3
14777,1.0,0.0,-1.63,3.0,0.66,0.0,3.0,-0.94,"[0, 1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'space', 'f']",1.0,6.0,163,0.0,19.2997069373,"[2.4337903694831766, 6.616730417124927, 10.649979747715406, 14.899845496052876, 17.266413619858213, 19.299706937279552]",-0.84,8.0,1.98,-2.82
14778,0.0,1.0,-1.63,3.0,-0.78,0.0,0.1,-0.7,"[0, 1]","['space', 'j']",1.0,2.0,163,0.0,3.93332649092,"[2.066869983857032, 3.9333264909218997]",-2.41,9.0,-2.34,-0.07
14779,1.0,1.0,2.28,10.0,0.38,0.0,0.5,0.22,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,163,0.0,2.983499781,"[0.9835815233527683, 2.216860178508796, 2.9834997809957713]",3.91,10.0,3.8,0.11
14780,1.0,1.0,2.298,0.1,0.84,1.0,0.1,-0.66,"[1, 0, 1, 0, 1]","['space', 'space', 'space', 'space', 'f']",1.0,5.0,163,0.0,7.06670723233,"[3.6166505075525492, 4.700117481639609, 5.650066621776205, 6.299906711094081, 7.066707232326735]",0.018,11.0,0.084,-0.066
14781,1.0,1.0,3.238,1.0,0.72,0.0,1.0,0.22,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,163,0.0,3.48348933412,"[0.8834211544017307, 1.8167293174774386, 2.183529472153168, 2.4668465242139064, 3.483489334117621]",0.94,12.0,0.72,0.22
14782,1.0,1.0,4.438,2.0,0.26,1.0,2.0,0.34,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,163,0.0,2.98350894492,"[0.45008275035070255, 1.7000489354250021, 2.983508944918867]",1.2,13.0,0.52,0.68
14783,1.0,1.0,4.758,0.5,-0.68,1.0,3.0,0.22,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,163,0.0,3.95001108834,"[1.0335803320049308, 2.0835520154214464, 3.950011088338215]",0.32,14.0,-0.34,0.66
14784,0.0,1.0,4.758,3.0,-0.34,1.0,1.0,0.48,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,163,0.0,2.86667021009,"[0.5169080142513849, 1.4000714787398465, 2.866670210089069]",-0.54,15.0,-1.02,0.48
14785,0.0,1.0,4.758,1.0,-0.24,0.0,1.0,-0.34,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,163,0.0,2.81680629455,"[1.3335497244261205, 2.616694494499825, 2.8168062945478596]",-0.58,16.0,-0.24,-0.34
14786,0.0,1.0,4.758,1.0,-0.26,0.0,1.0,-0.48,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,163,0.0,1.71672363579,"[0.650240003480576, 1.5335379946045578, 1.7167236357927322]",-0.74,17.0,-0.26,-0.48
14787,1.0,1.0,4.758,3.0,0.08,0.0,1.0,-0.24,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,163,0.0,3.68343948229,"[0.8002257994376123, 2.0502055471297354, 3.1000137459486723, 3.4167901659966446, 3.6834394822944887]",0.0,18.0,0.24,-0.24
14788,1.0,1.0,6.404,10.0,0.16,0.0,0.1,0.46,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'f']",0.0,5.0,163,0.0,4.48335480748,"[1.4502656625118107, 2.7504326294292696, 3.950187769078184, 4.3001702659530565, 4.483354807482101]",1.646,19.0,1.6,0.046
14789,1.0,0.0,6.344,2.0,-0.22,0.0,1.0,0.38,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,163,0.0,2.56671181432,"[0.966749569750391, 2.133522599178832, 2.5667118143173866]",-0.06,20.0,-0.44,0.38
14790,0.0,0.0,6.234,0.1,0.5,0.0,0.5,0.12,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,163,0.0,4.08346734062,"[0.8835663111531176, 2.466706132690888, 3.4333332722308114, 4.0834673406207]",0.11,21.0,0.05,0.06
14791,0.0,1.0,6.234,10.0,0.42,0.0,10.0,-1.0,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,163,0.0,9.31651909673,"[5.900081559084356, 6.850008339213673, 8.016727118112613, 8.90001631184714, 9.316519096726552]",-5.8,22.0,4.2,-10.0
14792,1.0,1.0,7.414,2.0,0.3,0.0,1.0,0.58,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,163,0.0,4.23334830109,"[1.5500734031083994, 3.3833740517729893, 4.233348301087972]",1.18,23.0,0.6,0.58
14793,0.0,1.0,7.414,10.0,-0.34,1.0,0.1,-0.56,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,163,0.0,2.23339705326,"[0.8002529246732593, 1.9667407723609358, 2.233397053263616]",-3.456,24.0,-3.4,-0.056
14794,0.0,1.0,7.414,1.0,-0.4,0.0,0.5,0.62,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,163,0.0,4.41679456469,"[1.1000786265940405, 3.3501441487460397, 4.416794564691372]",-0.09,25.0,-0.4,0.31
14795,0.0,1.0,7.414,3.0,-1.0,0.0,0.1,0.26,"[0, 1]","['space', 'j']",1.0,2.0,163,0.0,3.81681802432,"[2.6168161915265955, 3.816818024322856]",-2.974,26.0,-3.0,0.026
14796,1.0,1.0,13.784,0.5,0.34,1.0,10.0,0.62,"[1, 0]","['space', 'f']",0.0,2.0,163,0.0,2.6668428586,"[1.5835298386518843, 2.666842858598102]",6.37,27.0,0.17,6.2
14797,1.0,1.0,14.184,10.0,-0.76,0.0,10.0,0.8,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,163,0.0,4.41677110502,"[0.8002353299525566, 2.1668643022421747, 2.783501613768749, 4.416771105024964]",0.4,28.0,-7.6,8.0
14798,0.0,1.0,14.184,1.0,-0.5,0.0,1.0,-0.2,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,163,0.0,2.76669935137,"[0.7335742837749422, 1.783539735712111, 2.3833740517729893, 2.7666993513703346]",-0.7,29.0,-0.5,-0.2
14799,1.0,1.0,17.104,1.0,-0.88,0.0,10.0,0.38,"[0, 1, 0, 1]","['space', 'space', 'space', 'f']",1.0,4.0,163,0.0,3.80017338169,"[1.2834413150558248, 2.56690132454969, 3.50020508893067, 3.80017338169273]",2.92,30.0,-0.88,3.8
