"","Trial","correct","faceVal","houseVal","mult1House","mult2Face","summedVal","earnings","flip","selection","rt","participant","subject","finalEarnings","accuracy"
"3129",5,1,-0.76,0.66,3,2,0.46,71.48,1,"['f']",1.55187109603139,10,10,92.26,0.823333333333333
"3139",6,0,0.64,-0.36,3,1,-0.44,71.04,2,"['f']",1.25178182810305,10,10,92.26,0.823333333333333
"3149",7,1,-0.14,-0.76,1,1,-0.9,71.04,3,"['j']",0.701191010230104,10,10,92.26,0.823333333333333
"3159",8,1,0.2,-0.3,2,3,0,71.04,1,"['j']",1.01777035697887,10,10,92.26,0.823333333333333
"3169",9,1,-1,-0.96,1,1,-1.96,71.04,3,"['j']",0.751392276206388,10,10,92.26,0.823333333333333
"3179",10,1,-0.56,0.76,1,2,-0.36,71.04,1,"['j']",1.51867700784533,10,10,92.26,0.823333333333333
"3189",11,1,-0.56,-0.2,3,3,-2.28,71.04,2,"['j']",1.08497729842384,10,10,92.26,0.823333333333333
"3199",12,0,-0.24,0.86,1,3,0.14,70.9,2,"['j']",1.63578535194574,10,10,92.26,0.823333333333333
"3209",13,1,-0.62,0.42,2,1,0.22,71.12,1,"['f']",2.08594449283555,10,10,92.26,0.823333333333333
"3219",14,1,-0.06,-0.64,1,1,-0.7,71.12,2,"['j']",1.30183616706199,10,10,92.26,0.823333333333333
"3229",15,1,-0.58,0.68,2,3,-0.38,71.12,1,"['j']",1.21836539637479,10,10,92.26,0.823333333333333
"3239",16,1,0.7,-0.6,3,2,-0.4,71.12,1,"['j']",0.884700150201752,10,10,92.26,0.823333333333333
"3249",17,0,0.72,-0.82,2,3,0.52,70.6,1,"['j']",1.08500704438484,10,10,92.26,0.823333333333333
"3259",18,1,-0.78,0.88,2,3,-0.58,70.6,1,"['j']",1.40194244126542,10,10,92.26,0.823333333333333
"3269",19,1,-0.42,0.62,1,2,-0.22,70.6,1,"['j']",1.48538887435097,10,10,92.26,0.823333333333333
"3279",20,1,-1,0.18,2,2,-1.64,70.6,2,"['j']",2.55310810733681,10,10,92.26,0.823333333333333
"3289",21,1,0.96,-0.76,2,1,-0.56,70.6,1,"['j']",1.13513109104861,10,10,92.26,0.823333333333333
"3299",22,1,-0.4,0.06,1,2,-0.74,70.6,2,"['j']",1.15207096484846,10,10,92.26,0.823333333333333
"3309",23,1,0.94,0.16,3,1,1.42,72.02,3,"['f']",1.46878491957978,10,10,92.26,0.823333333333333
"3319",24,1,-0.88,0.34,1,1,-0.54,72.02,3,"['j']",1.28511533169876,10,10,92.26,0.823333333333333
"3329",25,0,0.42,-0.62,1,2,0.22,71.8,1,"['j']",1.48556314361304,10,10,92.26,0.823333333333333
"3339",26,1,0.74,0.46,1,2,1.94,73.74,3,"['f']",1.3514521286852,10,10,92.26,0.823333333333333
"3349",27,1,0.48,0.54,1,1,1.02,74.76,2,"['f']",0.667897468378214,10,10,92.26,0.823333333333333
"3359",28,1,-0.7,0.5,2,1,0.3,75.06,1,"['f']",1.16835582658859,10,10,92.26,0.823333333333333
"3369",29,1,-0.04,-0.64,1,1,-0.68,75.06,3,"['j']",0.9344209738465,10,10,92.26,0.823333333333333
"3379",30,1,-0.36,-0.82,1,1,-1.18,75.06,2,"['j']",0.634480135257036,10,10,92.26,0.823333333333333
"3389",31,1,0.4,0.8,3,1,2.8,77.86,3,"['f']",0.81791415916814,10,10,92.26,0.823333333333333
"3399",32,1,0.28,-0.42,1,1,-0.14,77.86,2,"['j']",1.16829543327367,10,10,92.26,0.823333333333333
"3409",33,1,0.4,-0.84,1,3,0.36,78.22,1,"['f']",0.968215690063516,10,10,92.26,0.823333333333333
"3419",34,1,0.18,0.16,1,3,0.7,78.92,3,"['f']",0.96785753667973,10,10,92.26,0.823333333333333
"3429",35,1,0.82,-0.72,3,2,-0.52,78.92,1,"['j']",0.784447249445293,10,10,92.26,0.823333333333333
"3439",36,1,-0.66,-0.26,1,1,-0.92,78.92,3,"['j']",1.55208472611048,10,10,92.26,0.823333333333333
"3449",37,1,0.78,-0.1,1,1,0.68,79.6,3,"['f']",1.36865761287845,10,10,92.26,0.823333333333333
"3459",38,1,0.92,0.32,2,1,1.56,81.16,2,"['f']",0.884695943703264,10,10,92.26,0.823333333333333
"3469",39,1,-0.76,-0.02,1,2,-1.54,81.16,2,"['j']",0.818039753221456,10,10,92.26,0.823333333333333
"3479",40,1,-0.76,0.36,3,1,0.32,81.48,1,"['f']",0.918133708391906,10,10,92.26,0.823333333333333
"3489",41,1,0.84,1,1,1,1.84,83.32,3,"['f']",0.868156588745478,10,10,92.26,0.823333333333333
"3499",42,1,-0.66,0.22,1,1,-0.44,83.32,2,"['j']",0.851787296551265,10,10,92.26,0.823333333333333
"3509",43,1,-0.36,0.08,1,1,-0.28,83.32,3,"['j']",0.951478028702695,10,10,92.26,0.823333333333333
"3519",44,1,-0.64,0.3,3,1,0.26,83.58,1,"['f']",0.767961076659049,10,10,92.26,0.823333333333333
"3529",45,0,0.76,-0.96,1,2,0.56,83.02,1,"['j']",0.700897156197243,10,10,92.26,0.823333333333333
"3539",46,1,0.72,-0.82,2,3,0.52,83.54,1,"['f']",1.45199287419018,10,10,92.26,0.823333333333333
"3549",47,1,-0.66,0.76,2,3,-0.46,83.54,1,"['j']",1.61897708148717,10,10,92.26,0.823333333333333
"3559",48,0,0.6,-0.32,3,1,-0.36,83.18,1,"['f']",0.901016560688731,10,10,92.26,0.823333333333333
"3569",49,1,-0.62,-0.74,1,2,-1.98,83.18,3,"['j']",1.15164009911859,10,10,92.26,0.823333333333333
"3579",50,1,0.72,-0.14,1,1,0.58,83.76,2,"['f']",1.38503171249977,10,10,92.26,0.823333333333333
"3589",51,1,-0.68,0.32,3,1,0.28,84.04,1,"['f']",1.0180494882643,10,10,92.26,0.823333333333333
"3599",52,1,-0.86,0.62,1,2,-1.1,84.04,3,"['j']",0.95151889184126,10,10,92.26,0.823333333333333
"3609",53,1,-0.1,-0.68,1,1,-0.78,84.04,2,"['j']",0.667922106445985,10,10,92.26,0.823333333333333
"3619",54,1,0.24,-0.52,1,3,0.2,84.24,1,"['f']",1.28531333763931,10,10,92.26,0.823333333333333
"3629",55,1,0.1,-0.48,1,1,-0.38,84.24,3,"['j']",0.667986706259398,10,10,92.26,0.823333333333333
"3639",56,0,-0.62,0.12,3,1,-0.26,83.98,2,"['f']",1.03491274368025,10,10,92.26,0.823333333333333
"3649",57,1,0.04,-0.56,3,1,-1.64,83.98,2,"['j']",0.617741572503292,10,10,92.26,0.823333333333333
"3659",58,0,0.78,-0.66,1,1,0.12,83.86,2,"['j']",1.06827449091543,10,10,92.26,0.823333333333333
"3669",59,1,0.08,0.16,1,2,0.32,84.18,3,"['f']",1.13494900971455,10,10,92.26,0.823333333333333
"3679",60,1,-0.34,-0.72,1,1,-1.06,84.18,3,"['j']",1.135237755856,10,10,92.26,0.823333333333333
"3689",61,1,0.72,-0.62,3,2,-0.42,84.18,1,"['j']",1.38538355613309,10,10,92.26,0.823333333333333
"3699",62,1,0.88,-0.78,3,2,-0.58,84.18,1,"['j']",1.48485705263192,10,10,92.26,0.823333333333333
"3709",63,1,-0.44,-0.78,2,1,-2,84.18,2,"['j']",0.851366646606039,10,10,92.26,0.823333333333333
"3719",64,1,-0.38,0.78,1,1,0.4,84.58,3,"['f']",1.26845158454307,10,10,92.26,0.823333333333333
"3729",65,1,-0.8,0.7,3,2,0.5,85.08,1,"['f']",1.11836218140525,10,10,92.26,0.823333333333333
"3739",66,1,0.46,-0.14,1,1,0.32,85.4,3,"['f']",1.05154584348202,10,10,92.26,0.823333333333333
"3749",67,1,0.04,0.28,1,1,0.32,85.72,2,"['f']",1.2350174254243,10,10,92.26,0.823333333333333
"3759",68,1,0.22,0.46,2,1,1.14,86.86,3,"['f']",0.968198563599799,10,10,92.26,0.823333333333333
"3769",69,1,-0.52,0.62,2,3,-0.32,86.86,1,"['j']",1.81897389656842,10,10,92.26,0.823333333333333
"3779",70,1,0.68,-0.78,2,3,0.48,87.34,1,"['f']",1.26849605325151,10,10,92.26,0.823333333333333
"3789",71,1,0.4,-0.84,1,3,0.36,87.7,1,"['f']",1.28522920764954,10,10,92.26,0.823333333333333
"3799",72,1,0.74,-0.6,2,1,-0.46,87.7,2,"['j']",1.00141458567487,10,10,92.26,0.823333333333333
"3809",73,1,0.28,0.42,2,3,1.68,89.38,3,"['f']",0.984767964982893,10,10,92.26,0.823333333333333
"3819",74,1,0.46,0.36,2,1,1.18,90.56,3,"['f']",0.917764437832375,10,10,92.26,0.823333333333333
"3829",75,0,0.32,-0.22,3,2,-0.02,90.54,1,"['f']",0.968178732960951,10,10,92.26,0.823333333333333
"3839",76,0,0.34,-0.54,1,2,0.14,90.4,1,"['j']",1.01811769364758,10,10,92.26,0.823333333333333
"3849",77,1,-0.98,0.54,1,1,-0.44,90.4,2,"['j']",1.43521675340526,10,10,92.26,0.823333333333333
"3859",78,1,0.26,0.52,1,1,0.78,91.18,3,"['f']",0.83419811951353,10,10,92.26,0.823333333333333
"3869",79,1,-0.36,0.68,1,3,-0.4,91.18,1,"['j']",1.41880419435984,10,10,92.26,0.823333333333333
"3879",80,1,-0.52,0.32,2,1,0.12,91.3,1,"['f']",1.43554486036373,10,10,92.26,0.823333333333333
"3889",81,0,0.3,-0.64,1,3,0.26,91.04,1,"['j']",0.817635328345204,10,10,92.26,0.823333333333333
"3899",82,1,-0.9,0.8,3,2,0.6,91.64,1,"['f']",1.03471353588429,10,10,92.26,0.823333333333333
"3909",83,1,0.24,-0.52,1,3,0.2,91.84,1,"['f']",1.11830118716352,10,10,92.26,0.823333333333333
"3919",84,1,-0.36,0.24,1,2,-0.48,91.84,3,"['j']",1.43543669323481,10,10,92.26,0.823333333333333
"3929",85,0,-0.22,0.4,1,3,-0.26,91.58,1,"['f']",2.66980241170495,10,10,92.26,0.823333333333333
"3939",86,1,0.54,0.44,1,1,0.98,92.56,2,"['f']",1.21784228811885,10,10,92.26,0.823333333333333
"3949",87,0,0.86,-0.62,1,1,0.24,92.32,2,"['j']",1.10164975904263,10,10,92.26,0.823333333333333
"3959",88,0,0.4,-0.22,3,1,-0.26,92.06,1,"['f']",1.03488239679064,10,10,92.26,0.823333333333333
"3969",89,1,0.72,-0.82,2,3,0.52,92.58,1,"['f']",1.35140946276078,10,10,92.26,0.823333333333333
"3979",90,0,0.22,-0.54,1,1,-0.32,92.26,3,"['f']",2.30288779192779,10,10,92.26,0.823333333333333
"3989",91,1,0.34,-0.9,3,2,-2.02,92.26,2,"['j']",1.91906424616718,10,10,92.26,0.823333333333333
"3999",92,1,-0.64,-0.16,1,2,-1.44,92.26,2,"['j']",1.10166297947035,10,10,92.26,0.823333333333333
"4009",93,1,-0.54,0.3,1,1,-0.24,92.26,2,"['j']",2.65313175387382,10,10,92.26,0.823333333333333
"4019",94,1,0.5,-0.4,3,2,-0.2,92.26,1,"['j']",2.36949019930762,10,10,92.26,0.823333333333333
"4029",95,1,-0.2,0.36,1,3,-0.24,92.26,1,"['j']",1.23500420499659,10,10,92.26,0.823333333333333
"4039",96,1,0.42,-0.02,1,1,0.4,92.66,2,"['f']",1.33520662776209,10,10,92.26,0.823333333333333
"4049",97,1,-0.9,0.66,1,1,-0.24,92.66,2,"['j']",1.30187041998761,10,10,92.26,0.823333333333333
"4059",98,1,0.32,-0.44,3,1,-1,92.66,3,"['j']",1.13489943311288,10,10,92.26,0.823333333333333
"4069",99,1,0.02,-0.02,1,3,0.04,92.7,3,"['f']",1.68544788552936,10,10,92.26,0.823333333333333
"4079",100,1,-0.78,0.98,1,2,-0.58,92.7,1,"['j']",1.58538968560242,10,10,92.26,0.823333333333333
"10610",1,1,0.6,-0.76,1,2,0.44,17,3,"['f']",19.9536923471678,11,11,93.38,0.866666666666667
"10710",2,1,0.22,0.72,1,1,0.94,17.94,3,"['f']",6.79064039704826,11,11,93.38,0.866666666666667
"10810",3,0,0.72,-0.16,1,1,0.56,17.38,3,"['j']",6.62343088690977,11,11,93.38,0.866666666666667
"10910",4,0,-0.3,0.98,2,2,1.36,16.02,3,"['j']",3.70423634242979,11,11,93.38,0.866666666666667
"11010",5,1,-0.6,0.7,2,3,-0.4,16.02,1,"['j']",4.68820733655957,11,11,93.38,0.866666666666667
"11110",6,1,-0.48,0.2,3,3,-0.84,16.02,3,"['j']",4.95560782343819,11,11,93.38,0.866666666666667
"11210",7,1,0.76,0.12,3,3,2.64,18.66,2,"['f']",2.41963953591039,11,11,93.38,0.866666666666667
"11310",8,1,-0.96,-0.6,2,1,-2.16,18.66,2,"['j']",2.75297717593276,11,11,93.38,0.866666666666667
"11410",9,1,-0.54,-0.5,1,2,-1.58,18.66,2,"['j']",8.17519051101408,11,11,93.38,0.866666666666667
"11510",10,1,-0.72,-0.86,1,1,-1.58,18.66,3,"['j']",5.33922198311848,11,11,93.38,0.866666666666667
"11610",11,0,-0.22,0.42,1,1,0.2,18.46,3,"['j']",3.48702253561714,11,11,93.38,0.866666666666667
"11710",12,1,1,-0.2,1,1,0.8,19.26,2,"['f']",2.88678408511259,11,11,93.38,0.866666666666667
"11810",13,1,-0.58,-0.8,1,1,-1.38,19.26,3,"['j']",1.38498068298577,11,11,93.38,0.866666666666667
"11910",14,1,-0.34,-0.92,1,1,-1.26,19.26,3,"['j']",1.30134332726448,11,11,93.38,0.866666666666667
"12010",15,1,0.8,-0.58,1,1,0.22,19.48,2,"['f']",4.93873120053831,11,11,93.38,0.866666666666667
"12110",16,1,-0.14,-0.58,2,3,-1.58,19.48,3,"['j']",2.1690766112406,11,11,93.38,0.866666666666667
"12210",17,1,-0.76,0.86,2,3,-0.56,19.48,1,"['j']",2.03597940479813,11,11,93.38,0.866666666666667
"12310",18,1,-0.4,0.76,1,3,-0.44,19.48,1,"['j']",2.56966113947783,11,11,93.38,0.866666666666667
"12410",19,1,-0.8,0.6,2,1,0.4,19.88,1,"['f']",4.18698233314717,11,11,93.38,0.866666666666667
"12510",20,1,0.08,-0.76,3,1,-2.2,19.88,3,"['j']",2.10218848046134,11,11,93.38,0.866666666666667
"12610",21,1,0.4,0.36,1,1,0.76,20.64,3,"['f']",2.8700249447611,11,11,93.38,0.866666666666667
"12710",22,1,-0.28,0.52,1,3,-0.32,20.64,1,"['j']",1.63550574883266,11,11,93.38,0.866666666666667
"12810",23,1,-0.52,0.62,2,3,-0.32,20.64,1,"['j']",1.35206694161388,11,11,93.38,0.866666666666667
"12910",24,0,0.42,-0.78,2,3,-0.3,20.34,3,"['f']",1.98586363491631,11,11,93.38,0.866666666666667
"13010",25,1,0.4,0.9,1,1,1.3,21.64,3,"['f']",1.81909400827135,11,11,93.38,0.866666666666667
"13110",26,1,0.1,0.94,3,3,3.12,24.76,2,"['f']",5.45591760477328,11,11,93.38,0.866666666666667
"13210",27,1,-0.88,-0.06,1,1,-0.94,24.76,3,"['j']",2.76983156428469,11,11,93.38,0.866666666666667
"13310",28,0,-0.62,0.42,2,1,0.22,24.54,1,"['j']",8.39193318578327,11,11,93.38,0.866666666666667
"13410",29,1,-0.66,0.56,3,2,0.36,24.9,1,"['f']",2.53648929707197,11,11,93.38,0.866666666666667
"13510",30,1,-0.8,0.92,2,1,1.04,25.94,3,"['f']",1.65197343632462,11,11,93.38,0.866666666666667
"13610",31,0,-0.4,0.94,1,1,0.54,25.4,3,"['j']",4.80510937895451,11,11,93.38,0.866666666666667
"13710",32,1,-0.68,-0.42,1,3,-2.46,25.4,2,"['j']",2.63651892310372,11,11,93.38,0.866666666666667
"13810",33,1,0.72,0.92,2,1,2.56,27.96,3,"['f']",1.70180616642028,11,11,93.38,0.866666666666667
"13910",34,1,0.76,-0.4,3,1,-0.44,27.96,1,"['j']",1.73575351381078,11,11,93.38,0.866666666666667
"14010",35,1,0.26,0.12,1,1,0.38,28.34,2,"['f']",8.25837716643946,11,11,93.38,0.866666666666667
"14110",36,1,-0.62,-0.7,1,1,-1.32,28.34,2,"['j']",2.18621163563876,11,11,93.38,0.866666666666667
"14210",37,1,-0.62,0.82,1,2,-0.42,28.34,1,"['j']",3.40406543687641,11,11,93.38,0.866666666666667
"14310",38,0,-0.8,0.7,3,2,0.5,27.84,1,"['j']",4.40492326977619,11,11,93.38,0.866666666666667
"14410",39,1,-0.14,0.04,1,1,-0.1,27.84,3,"['j']",7.37454727155273,11,11,93.38,0.866666666666667
"14510",40,1,0.62,-0.52,3,2,-0.32,27.84,1,"['j']",1.58562524450463,11,11,93.38,0.866666666666667
"14610",41,1,0.72,0.4,1,1,1.12,28.96,2,"['f']",2.93665707776745,11,11,93.38,0.866666666666667
"14710",42,1,0.62,-0.72,2,3,0.42,29.38,1,"['f']",2.25265116938681,11,11,93.38,0.866666666666667
"14810",43,1,0.86,-0.02,1,1,0.84,30.22,3,"['f']",1.85236770894699,11,11,93.38,0.866666666666667
"14910",44,1,0.18,-0.48,2,1,-0.78,30.22,3,"['j']",2.97019699208613,11,11,93.38,0.866666666666667
"15010",45,1,0.86,0.74,2,1,2.34,32.56,3,"['f']",1.9525100100509,11,11,93.38,0.866666666666667
"15110",46,1,-0.74,-0.4,1,2,-1.88,32.56,2,"['j']",1.73546837075264,11,11,93.38,0.866666666666667
"15210",47,1,-0.46,0.24,1,1,-0.22,32.56,3,"['j']",2.45298655049919,11,11,93.38,0.866666666666667
"15310",48,1,-0.48,0.22,3,1,0.18,32.74,1,"['f']",3.73758215515409,11,11,93.38,0.866666666666667
"15410",49,0,0.04,0.08,1,1,0.12,32.62,2,"['j']",3.97117921827157,11,11,93.38,0.866666666666667
"15510",50,1,-0.34,0.64,1,3,-0.38,32.62,1,"['j']",2.25283625697557,11,11,93.38,0.866666666666667
"15610",51,1,0.52,-0.28,3,1,-0.32,32.62,1,"['j']",7.60796735968324,11,11,93.38,0.866666666666667
"15710",52,1,0.4,0.4,3,3,2.4,35.02,2,"['f']",1.68515248993936,11,11,93.38,0.866666666666667
"15810",53,1,-0.48,0.58,2,3,-0.28,35.02,1,"['j']",3.40392692164824,11,11,93.38,0.866666666666667
"15910",54,1,-0.74,-0.8,1,1,-1.54,35.02,2,"['j']",1.21862810434686,11,11,93.38,0.866666666666667
"16010",55,1,0.74,0.38,1,1,1.12,36.14,2,"['f']",2.18612870678407,11,11,93.38,0.866666666666667
"16110",56,1,0.56,0.58,1,1,1.14,37.28,2,"['f']",0.951684327104886,11,11,93.38,0.866666666666667
"16210",57,1,0.46,0.8,1,3,2.18,39.46,3,"['f']",2.76973120835464,11,11,93.38,0.866666666666667
"16310",58,1,0.7,-0.8,2,3,0.5,39.96,1,"['f']",5.40545990359533,11,11,93.38,0.866666666666667
"16410",59,0,0.86,-0.68,1,1,0.18,39.78,3,"['j']",2.85340882663513,11,11,93.38,0.866666666666667
"16510",60,1,0.82,-0.22,1,1,0.6,40.38,3,"['f']",2.00275287741897,11,11,93.38,0.866666666666667
"16610",61,1,-0.42,0.66,1,3,-0.6,40.38,3,"['j']",1.36878101193724,11,11,93.38,0.866666666666667
"16710",62,1,-0.26,0.02,1,1,-0.24,40.38,2,"['j']",3.62099470156681,11,11,93.38,0.866666666666667
"16810",63,1,-0.44,0.64,1,2,-0.24,40.38,1,"['j']",1.73570453771026,11,11,93.38,0.866666666666667
"16910",64,1,0.48,-0.26,3,1,-0.3,40.38,1,"['j']",2.31918234553086,11,11,93.38,0.866666666666667
"17010",65,1,-0.04,0.72,1,1,0.68,41.06,3,"['f']",8.07516388965087,11,11,93.38,0.866666666666667
"17110",66,1,0.42,-0.24,1,1,0.18,41.24,3,"['f']",1.13500817570457,11,11,93.38,0.866666666666667
"17210",67,1,-0.6,-0.02,1,1,-0.62,41.24,2,"['j']",1.00147679464499,11,11,93.38,0.866666666666667
"17310",68,1,-0.6,0.5,3,2,0.3,41.54,1,"['f']",3.93836222722894,11,11,93.38,0.866666666666667
"17410",69,1,0.78,-0.54,1,1,0.24,41.78,2,"['f']",4.02082205330589,11,11,93.38,0.866666666666667
"17510",70,1,0.66,0.68,1,1,1.34,43.12,2,"['f']",1.0682537526809,11,11,93.38,0.866666666666667
"17610",71,1,-0.84,0.14,1,3,-2.38,43.12,2,"['j']",2.33622903266951,11,11,93.38,0.866666666666667
"17710",72,1,-0.18,0.76,1,1,0.58,43.7,2,"['f']",12.464220405669,11,11,93.38,0.866666666666667
"17810",73,1,0.04,0.58,1,1,0.62,44.32,3,"['f']",8.84219960975315,11,11,93.38,0.866666666666667
"17910",74,1,0.46,-0.34,1,2,0.58,44.9,3,"['f']",1.66886478209926,11,11,93.38,0.866666666666667
"18010",75,1,-0.58,0.1,1,1,-0.48,44.9,3,"['j']",4.68827464113565,11,11,93.38,0.866666666666667
"18110",76,1,0.68,-0.36,3,1,-0.4,44.9,1,"['j']",2.18567620368412,11,11,93.38,0.866666666666667
"18210",77,1,0.24,-0.4,1,2,0.08,44.98,3,"['f']",1.51830684517336,11,11,93.38,0.866666666666667
"18310",78,1,0.24,-0.44,1,2,0.04,45.02,1,"['f']",2.21901480520319,11,11,93.38,0.866666666666667
"18410",79,0,0.18,0.4,1,1,0.58,44.44,2,"['j']",2.73617867442226,11,11,93.38,0.866666666666667
"18510",80,0,0.88,0.26,2,1,1.4,43.04,2,"['j']",1.66911416959556,11,11,93.38,0.866666666666667
"18610",81,1,0.28,-0.6,1,3,0.24,43.28,1,"['f']",1.50219761465632,11,11,93.38,0.866666666666667
"18710",82,1,0.56,-0.3,3,1,-0.34,43.28,1,"['j']",1.28533114753736,11,11,93.38,0.866666666666667
"18810",83,1,-0.96,0.42,3,1,0.3,43.58,2,"['f']",2.33608450810789,11,11,93.38,0.866666666666667
"18910",84,1,0.68,0.7,1,2,2.06,45.64,3,"['f']",1.66894891281845,11,11,93.38,0.866666666666667
"19010",85,1,0.4,0.24,3,3,1.92,47.56,3,"['f']",2.45249739044448,11,11,93.38,0.866666666666667
"19110",86,1,0.5,-0.3,2,1,-0.1,47.56,1,"['j']",4.65635183948689,11,11,93.38,0.866666666666667
"19210",87,1,0.66,-0.56,3,2,-0.36,47.56,1,"['j']",2.33595230268838,11,11,93.38,0.866666666666667
"19310",88,1,-0.34,-0.62,1,1,-0.96,47.56,3,"['j']",1.80180844997085,11,11,93.38,0.866666666666667
"19410",89,1,-0.22,0.14,1,1,-0.08,47.56,2,"['j']",2.65335227877222,11,11,93.38,0.866666666666667
"19510",90,0,-0.64,0.84,1,1,0.2,47.36,3,"['j']",3.73794932566307,11,11,93.38,0.866666666666667
"19610",91,0,-0.8,0.56,1,1,-0.24,47.12,2,"['f']",2.6028789533193,11,11,93.38,0.866666666666667
"19710",92,1,0.48,-0.68,1,2,0.28,47.4,1,"['f']",2.45297783696515,11,11,93.38,0.866666666666667
"19810",93,1,-0.34,-0.62,1,1,-0.96,47.4,2,"['j']",1.8188479259079,11,11,93.38,0.866666666666667
"19910",94,1,-0.42,0.62,1,2,-0.22,47.4,1,"['j']",2.55313966841641,11,11,93.38,0.866666666666667
"20010",95,0,0.16,-0.94,1,3,-0.46,46.94,2,"['f']",1.93571000620432,11,11,93.38,0.866666666666667
"20110",96,1,-0.42,-0.52,3,3,-2.82,46.94,3,"['j']",1.90279175783144,11,11,93.38,0.866666666666667
"20210",97,1,0,0.42,1,1,0.42,47.36,3,"['f']",3.58746860872634,11,11,93.38,0.866666666666667
"20310",98,1,-0.78,0.98,1,2,-0.58,47.36,1,"['j']",1.8854253739446,11,11,93.38,0.866666666666667
"20410",99,0,-0.56,0.78,1,1,0.22,47.14,2,"['j']",1.668794472851,11,11,93.38,0.866666666666667
"20510",100,1,0.86,-0.82,1,1,0.04,47.18,2,"['f']",4.93888233537291,11,11,93.38,0.866666666666667
"20710",1,1,0.76,-0.56,2,1,-0.36,47.18,1,"['j']",4.68850570015638,11,11,93.38,0.866666666666667
"20810",2,1,-0.94,-0.08,1,1,-1.02,47.18,2,"['j']",2.30278316447948,11,11,93.38,0.866666666666667
"20910",3,1,-0.24,0.08,1,1,-0.16,47.18,3,"['j']",1.60207730772163,11,11,93.38,0.866666666666667
"21010",4,1,0.32,0.92,2,1,2.16,49.34,3,"['f']",1.21838923319228,11,11,93.38,0.866666666666667
"21110",5,1,-0.38,-0.54,1,2,-1.3,49.34,3,"['j']",2.05246421890479,11,11,93.38,0.866666666666667
"21210",6,1,0.68,-0.36,3,1,-0.4,49.34,1,"['j']",1.41880123335795,11,11,93.38,0.866666666666667
"21310",7,1,0.54,-0.74,1,2,0.34,49.68,1,"['f']",1.38490196066778,11,11,93.38,0.866666666666667
"21410",8,1,0.78,-0.68,3,2,-0.48,49.68,1,"['j']",1.35183017372401,11,11,93.38,0.866666666666667
"21510",9,1,0.72,-0.62,3,2,-0.42,49.68,1,"['j']",1.30189107835758,11,11,93.38,0.866666666666667
"21610",10,0,-0.44,0.92,1,2,0.04,49.64,2,"['j']",2.01929417929568,11,11,93.38,0.866666666666667
"21710",11,1,-0.94,-0.3,2,1,-1.54,49.64,2,"['j']",1.66864273708416,11,11,93.38,0.866666666666667
"21810",12,1,-0.88,-0.84,2,1,-2.56,49.64,3,"['j']",3.08690433195079,11,11,93.38,0.866666666666667
"21910",13,1,-0.4,0.76,1,3,-0.44,49.64,1,"['j']",2.40293808519709,11,11,93.38,0.866666666666667
"22010",14,1,-0.6,-0.2,2,1,-1,49.64,2,"['j']",3.58770147054747,11,11,93.38,0.866666666666667
"22110",15,1,-0.38,0.78,1,3,-0.36,49.64,2,"['j']",1.45194212767819,11,11,93.38,0.866666666666667
"22210",16,1,-0.7,-0.2,1,3,-2.3,49.64,3,"['j']",1.08498765381955,11,11,93.38,0.866666666666667
"22310",17,1,0.62,-0.72,2,3,0.42,50.06,1,"['f']",1.88557440551085,11,11,93.38,0.866666666666667
"22410",18,1,0.76,0.58,2,1,1.92,51.98,3,"['f']",1.26857651418686,11,11,93.38,0.866666666666667
"22510",19,1,-0.6,0.1,1,1,-0.5,51.98,2,"['j']",1.98595557777662,11,11,93.38,0.866666666666667
"22610",20,1,0.28,-0.48,1,2,0.08,52.06,1,"['f']",2.75295103531971,11,11,93.38,0.866666666666667
"22710",21,1,0.22,-0.96,2,1,-1.7,52.06,2,"['j']",2.56968036935723,11,11,93.38,0.866666666666667
"22810",22,1,0.22,-0.42,1,2,0.02,52.08,1,"['f']",2.92028253500393,11,11,93.38,0.866666666666667
"22910",23,0,0.66,-0.84,1,1,-0.18,51.9,3,"['f']",1.95266324815384,11,11,93.38,0.866666666666667
"23010",24,1,0.48,-0.82,3,1,-1.98,51.9,3,"['j']",2.13602615744458,11,11,93.38,0.866666666666667
"23110",25,1,-0.84,0.2,1,1,-0.64,51.9,3,"['j']",1.38524118775604,11,11,93.38,0.866666666666667
"23210",26,1,-0.66,-0.42,1,1,-1.08,51.9,3,"['j']",2.67016730595788,11,11,93.38,0.866666666666667
"23310",27,1,-0.5,-0.92,2,2,-2.84,51.9,3,"['j']",1.56855241674566,11,11,93.38,0.866666666666667
"23410",28,1,0.18,0.12,1,1,0.3,52.2,2,"['f']",1.61898277543878,11,11,93.38,0.866666666666667
"23510",29,1,0.12,0.4,1,2,0.64,52.84,3,"['f']",1.76896742157987,11,11,93.38,0.866666666666667
"23610",30,1,-0.58,0.78,1,2,-0.38,52.84,1,"['j']",1.95252593479745,11,11,93.38,0.866666666666667
"23710",31,1,-0.8,0.72,1,1,-0.08,52.84,2,"['j']",1.6189797707666,11,11,93.38,0.866666666666667
"23810",32,1,-1,0.8,2,1,0.6,53.44,1,"['f']",1.55209224092323,11,11,93.38,0.866666666666667
"23910",33,1,0.06,0.24,1,1,0.3,53.74,2,"['f']",5.82319928705328,11,11,93.38,0.866666666666667
"24010",34,1,0,-0.88,1,1,-0.88,53.74,3,"['j']",1.96916879447235,11,11,93.38,0.866666666666667
