,correct,earnings,face_mult,face_val,first_image,house_mult,house_val,image_list,key_entry_list,last_image,num_fixations,participant,round_num,rt,rt_list,summed_val,trial
1770,1.0,217.5,3.0,-0.75,0.0,2.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,123,2.0,1.30035793814,"[0.33343853379119537, 1.3003579381438612]",-3.75,71.0
1771,1.0,218.25,1.0,1.0,1.0,1.0,-0.25,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,123,2.0,2.35008476518,"[0.18354547537092003, 1.0169317754844087, 2.3500847651775985]",0.75,72.0
1772,1.0,218.25,3.0,-0.5,1.0,3.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,123,2.0,1.40057292096,"[0.3834531042375602, 1.4005729209602578]",-1.5,73.0
1773,1.0,218.25,1.0,-0.75,1.0,1.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,123,2.0,2.18354474227,"[0.3168901718236157, 0.8836006414676376, 1.8168045819038525, 2.1835447422672587]",-1.5,74.0
1774,1.0,218.25,1.0,-1.0,1.0,2.0,0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,123,2.0,6.35018666667,"[2.983574432990281, 3.966741260024719, 6.350186666666559]",-0.5,75.0
1775,1.0,218.25,1.0,0.0,1.0,3.0,0.0,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,123,2.0,2.03341415808,"[0.5002816953019646, 1.5669194043512107, 2.033414158075175]",0.0,76.0
1776,1.0,218.25,1.0,-0.25,1.0,1.0,-0.25,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,123,2.0,1.85033420389,"[0.4336729438691691, 1.08348737686174, 1.8503342038929986]",-0.5,77.0
1777,1.0,218.25,1.0,-1.0,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,123,2.0,4.60019500573,"[3.366800274914567, 4.600195005725254]",-1.75,78.0
1778,1.0,219.25,1.0,0.25,0.0,1.0,0.75,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,123,2.0,4.25002959909,"[1.6334280870578368, 3.1504421534955327, 4.250029599086702]",1.0,79.0
1779,1.0,219.25,1.0,-1.0,1.0,1.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,123,2.0,1.76724526919,"[0.6336333562430809, 1.767245269187697]",-1.0,80.0
1780,1.0,219.25,3.0,-0.75,0.0,1.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,123,2.0,1.38392375716,"[0.3835960595642973, 1.3839237571592093]",-3.0,81.0
1781,1.0,222.0,3.0,0.75,1.0,2.0,0.25,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,123,2.0,2.65011500573,"[0.5336269415784045, 1.316900801833981, 2.6501150057265477]",2.75,82.0
1782,1.0,222.0,3.0,-1.0,1.0,2.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,123,2.0,1.58344797251,"[0.4336377548679593, 1.5834479725090205]",-4.5,83.0
1783,1.0,223.0,2.0,-0.5,1.0,2.0,1.0,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,123,2.0,3.01672760595,"[0.3336012829313404, 1.3833992210747965, 2.300094020618417, 3.0167276059546566]",1.0,84.0
1784,1.0,223.0,1.0,1.0,1.0,2.0,-0.5,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,123,2.0,4.68349690722,"[0.8834257961061667, 1.7668897136318265, 4.683496907218796]",0.0,85.0
1785,1.0,223.0,1.0,0.0,1.0,1.0,-1.0,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,123,2.0,2.11675931271,"[0.31721750286305905, 1.2167492325315834, 2.116759312713839]",-1.0,86.0
1786,1.0,223.0,3.0,-0.25,0.0,2.0,0.25,"[0, 1, 0, 1, 0]","['space', 'space', 'space', 'space', 'j']",0.0,5.0,123,2.0,7.43351752577,"[2.2169303092778136, 3.3835707674697915, 4.433538419245451, 5.933520641465293, 7.433517525772913]",-0.25,87.0
1787,1.0,225.0,1.0,1.0,0.0,2.0,0.5,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,123,2.0,3.91671935853,"[2.6002371592221607, 3.516902634593862, 3.916719358534465]",2.0,88.0
1788,1.0,225.0,1.0,0.5,1.0,2.0,-0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,123,2.0,5.1002021535,"[1.2005736540668295, 2.1835656357397966, 4.016889988546609, 5.100202153495047]",-0.5,89.0
1789,1.0,225.0,1.0,-0.25,0.0,1.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,123,2.0,1.60022469645,"[0.43382286368796485, 1.6002246964490041]",-0.5,90.0
1790,1.0,225.0,3.0,-0.5,1.0,1.0,-0.75,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,123,2.0,2.41728513173,"[0.4669650400901446, 1.4500919129422982, 2.4172851317271125]",-2.25,91.0
1791,1.0,225.0,1.0,-1.0,0.0,3.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,123,2.0,1.56701983963,"[0.3501225200452609, 1.5670198396328487]",-1.0,92.0
1792,1.0,226.5,1.0,0.75,1.0,1.0,0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'f']",0.0,4.0,123,2.0,6.54998066437,"[0.36717965635762084, 1.300499060707807, 5.333522107674071, 6.549980664374743]",1.5,93.0
1793,1.0,226.5,2.0,-0.75,0.0,2.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,123,2.0,1.31694735395,"[0.2168236426114163, 1.3169473539492174]",-2.0,94.0
1794,1.0,226.5,2.0,-0.25,0.0,3.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,123,2.0,1.40003079038,"[0.366707537228649, 1.400030790377059]",-0.5,95.0
1795,1.0,227.25,1.0,-0.75,1.0,3.0,0.5,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,123,2.0,3.46674657503,"[0.5669380985127646, 1.4333969301260368, 3.4667465750280826]",0.75,96.0
1796,1.0,228.75,1.0,0.5,1.0,1.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,123,2.0,1.66687376861,"[0.433628224513086, 1.6668737686122768]",1.5,97.0
1797,1.0,228.75,1.0,-0.75,1.0,1.0,0.75,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,123,2.0,3.61694203895,"[0.41697466208643164, 1.8834705154658877, 3.616942038945126]",0.0,98.0
1798,1.0,228.75,3.0,-1.0,1.0,1.0,0.0,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,123,2.0,3.23341122566,"[0.4667755326445331, 1.4334269874016172, 2.5006214891182026, 3.233411225657619]",-3.0,99.0
1799,1.0,229.0,1.0,0.5,1.0,1.0,-0.25,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,123,2.0,3.25023303551,"[0.9669095074459619, 1.850038762888289, 3.2502330355091544]",0.25,100.0
1800,1.0,0.0,1.0,0.5,0.0,1.0,-0.5,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,122,0.0,14.1664659772,"[3.816839589529991, 10.333103502627637, 14.166465977174084]",0.0,1.0
1801,1.0,0.0,2.0,-1.0,0.0,2.0,0.0,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,122,0.0,7.10001961075,"[3.583476015312044, 5.149969117643195, 7.100019610752497]",-2.0,2.0
1802,1.0,0.25,1.0,0.75,1.0,1.0,-0.5,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,122,0.0,5.80010630128,"[1.8500642389626591, 4.850447290140437, 5.80010630128163]",0.25,3.0
1803,1.0,0.25,1.0,1.0,1.0,1.0,-1.0,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,122,0.0,3.84999752575,"[1.5834217650044593, 3.2835000247432617, 3.8499975257473125]",0.0,4.0
1804,1.0,0.75,3.0,-0.5,1.0,2.0,1.0,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,122,0.0,19.8496738567,"[2.5339557456754846, 16.483093513972563, 19.849673856664594]",0.5,5.0
1805,1.0,1.0,1.0,1.0,1.0,1.0,-0.75,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,4.18349544279,"[2.7838425714653567, 4.183495442790445]",0.25,6.0
1806,1.0,2.5,1.0,0.5,1.0,1.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,2.78337191337,"[1.0335626142041292, 2.7833719133668637]",1.5,7.0
1807,1.0,3.75,1.0,0.25,0.0,2.0,0.5,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,122,0.0,4.26677150172,"[2.0667139524084632, 3.483507355864276, 4.2667715017232695]",1.25,8.0
1808,1.0,3.75,1.0,-0.25,0.0,3.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,3.73354776868,"[0.9000874236444361, 3.733547768682911]",-2.5,9.0
1809,1.0,3.75,3.0,-1.0,0.0,1.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,4.20013452611,"[2.1168390396960604, 4.200134526105103]",-3.75,10.0
1810,1.0,4.5,1.0,0.5,1.0,1.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,5.31663230203,"[4.133312073074194, 5.3166323020268464]",0.75,11.0
1811,1.0,4.5,1.0,-0.25,0.0,1.0,0.25,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,4.83330309245,"[1.9500600235696766, 4.833303092451388]",0.0,12.0
1812,1.0,4.5,1.0,0.5,0.0,2.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,4.28349599263,"[0.966786347249581, 4.283495992625831]",-1.0,13.0
1813,1.0,9.0,3.0,0.75,0.0,3.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,6.03325763949,"[3.4001469890172302, 6.03325763949033]",4.5,14.0
1814,1.0,9.0,3.0,-1.0,0.0,3.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,3.84998762873,"[1.9002776662819088, 3.849987628727831]",-3.75,15.0
1815,1.0,9.0,2.0,0.0,0.0,2.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,6.56657374468,"[4.566802842276957, 6.56657374468341]",-1.5,16.0
1816,1.0,10.75,1.0,0.75,1.0,1.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,4.29996792634,"[3.0835110214247834, 4.299967926337558]",1.75,17.0
1817,1.0,10.75,1.0,-0.25,1.0,3.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,3.8834794976,"[1.983561056338658, 3.8834794975955447]",-3.25,18.0
1818,1.0,10.75,1.0,-1.0,1.0,1.0,-0.5,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,122,0.0,9.60027125155,"[4.483289621512085, 8.833171132238931, 9.600271251551021]",-1.5,19.0
1819,1.0,13.25,3.0,0.5,0.0,2.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,5.05011665649,"[3.6834655684651807, 5.050116656493628]",2.5,20.0
1820,1.0,13.25,1.0,-0.5,1.0,1.0,0.25,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,4.21682162828,"[1.333414708798955, 4.216821628280741]",-0.25,21.0
1821,1.0,13.75,1.0,0.0,1.0,2.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,6.43370483799,"[3.783342222319334, 6.433704837992991]",0.5,22.0
1822,1.0,14.5,1.0,0.75,1.0,1.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,1.78354309509,"[1.0168733126956795, 1.783543095090863]",0.75,23.0
1823,1.0,14.5,3.0,-0.75,1.0,2.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,3.03335624309,"[1.9833880418373155, 3.0333562430932943]",-3.25,24.0
1824,1.0,14.5,3.0,-1.0,1.0,2.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,3.10004307035,"[1.5169402091960364, 3.100043070349784]",-4.0,25.0
1825,1.0,14.5,3.0,-0.5,0.0,3.0,0.25,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,122,0.0,13.3330576831,"[3.750173289419763, 6.83342772153992, 13.333057683106745]",-0.75,26.0
1826,1.0,15.75,3.0,0.25,0.0,1.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,5.38342469745,"[4.300158168978669, 5.383424697454757]",1.25,27.0
1827,1.0,18.5,3.0,0.75,0.0,2.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,2.25002208501,"[0.9669227061349375, 2.2500220850051846]",2.75,28.0
1828,1.0,18.5,1.0,-0.25,1.0,1.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.20020820389,"[1.150219475493941, 2.2002082038925437]",-1.25,29.0
1829,1.0,18.5,1.0,-0.25,1.0,1.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.53353640544,"[1.6667575725950883, 2.5335364054408274]",-1.25,30.0
1830,1.0,19.5,1.0,-0.5,0.0,2.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,3.20017228139,"[1.4336700151579862, 3.200172281391133]",1.0,31.0
1831,1.0,21.25,2.0,0.5,1.0,3.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,3.93347922268,"[2.1501952827893547, 3.9334792226800346]",1.75,32.0
1832,1.0,22.5,2.0,1.0,0.0,1.0,-0.75,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,3.75015826062,"[1.283833590841823, 3.7501582606200827]",1.25,33.0
1833,1.0,22.75,1.0,0.25,0.0,1.0,0.0,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,3.36686479027,"[1.8000898062564374, 3.3668647902668454]",0.25,34.0
1834,1.0,26.25,2.0,1.0,1.0,2.0,0.75,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,2.7500380302,"[1.9334084773436189, 2.7500380302008125]",3.5,35.0
1835,1.0,26.25,1.0,0.5,1.0,2.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,11.6830594242,"[9.933120364210481, 11.683059424249223]",-1.5,36.0
1836,1.0,28.0,3.0,0.25,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,2.98334552133,"[1.716885225770966, 2.983345521326555]",1.75,37.0
1837,1.0,28.0,2.0,1.0,1.0,3.0,-0.75,"[1, 0, 1]","['space', 'space', 'j']",1.0,3.0,122,0.0,9.16695532963,"[3.5166502632782795, 5.450129119402845, 9.16695532963422]",-0.25,38.0
1838,1.0,29.25,1.0,-0.75,0.0,2.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,3.13349315181,"[1.7835438282018004, 3.1334931518140365]",1.25,39.0
1839,1.0,29.25,1.0,-1.0,1.0,1.0,0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,122,0.0,5.83368357774,"[1.333371821729088, 3.3501725563073705, 4.416626620408351, 5.833683577737247]",-0.25,40.0
1840,1.0,29.25,3.0,0.25,1.0,1.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,6.04988609268,"[4.266827218260005, 6.049886092678207]",-0.25,41.0
1841,1.0,29.25,1.0,-0.75,1.0,1.0,0.75,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.83335147786,"[0.9834261636788142, 2.8333514778641984]",0.0,42.0
1842,1.0,31.0,1.0,0.75,0.0,1.0,1.0,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,1.61684105575,"[0.8500675379691529, 1.6168410557547759]",1.75,43.0
1843,1.0,32.25,1.0,0.75,1.0,1.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,1.20025255719,"[0.5669670594324998, 1.2002525571879232]",1.25,44.0
1844,1.0,33.0,1.0,0.75,1.0,1.0,0.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,1.41685205244,"[0.7669208733568667, 1.4168520524399355]",0.75,45.0
1845,1.0,33.0,1.0,-0.25,1.0,1.0,-0.25,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,1.86679202887,"[0.8669617443665629, 1.8667920288717141]",-0.5,46.0
1846,1.0,34.75,1.0,-0.25,1.0,2.0,1.0,"[1, 0, 1]","['space', 'space', 'f']",1.0,3.0,122,0.0,2.91673163875,"[0.5667353959470347, 2.4335545499707223, 2.916731638746569]",1.75,47.0
1847,1.0,34.75,1.0,-1.0,1.0,1.0,1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,4.00017814629,"[1.2169176659881487, 4.0001781462888175]",0.0,48.0
1848,1.0,34.75,2.0,0.0,0.0,3.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,3.16687138828,"[2.150063322576898, 3.1668713882791053]",-3.0,49.0
1849,1.0,34.75,1.0,0.0,1.0,1.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.70015926865,"[1.0502368869092606, 2.70015926864653]",0.0,50.0
1850,1.0,35.0,1.0,0.75,0.0,1.0,-0.5,"[0, 1, 0]","['space', 'space', 'f']",0.0,3.0,122,0.0,7.9667057049,"[2.450509238133236, 6.6334038953937124, 7.966705704897322]",0.25,51.0
1851,1.0,39.5,3.0,1.0,1.0,3.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,3.65045425471,"[2.383556291111745, 3.6504542547118035]",4.5,52.0
1852,1.0,39.5,2.0,-0.5,1.0,1.0,0.5,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,122,0.0,6.30003793856,"[3.3668083406191727, 4.6834534721128875, 5.333433036605129, 6.300037938563037]",-0.5,53.0
1853,1.0,40.5,1.0,0.75,0.0,1.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,1.7836482967,"[0.6834355108585441, 1.783648296703177]",1.0,54.0
1854,1.0,40.5,2.0,-0.25,0.0,3.0,-0.5,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,3.76666245127,"[2.283384193000529, 3.7666624512712588]",-2.0,55.0
1855,1.0,41.5,1.0,1.0,0.0,1.0,0.0,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,2.46666520045,"[0.7669648600967776, 2.466665200445277]",1.0,56.0
1856,1.0,41.5,1.0,-0.5,0.0,2.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,1.96689301509,"[0.8169180325458001, 1.9668930150910455]",-2.0,57.0
1857,1.0,42.75,1.0,-0.25,1.0,3.0,0.5,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,3.86682611859,"[1.4500789012126916, 3.8668261185921438]",1.25,58.0
1858,1.0,42.75,1.0,-0.25,1.0,3.0,0.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,1.71670378048,"[0.8000986036022368, 1.7167037804756546]",-0.25,59.0
1859,1.0,45.25,2.0,0.25,1.0,2.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,2.65006130651,"[1.3500897146186617, 2.6500613065145444]",2.5,60.0
1860,1.0,45.25,1.0,-0.25,0.0,1.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,6.88342927941,"[5.616743551818217, 6.883429279405391]",-0.5,61.0
1861,1.0,45.25,2.0,-0.75,0.0,3.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,2.2668536103,"[1.1169072191405576, 2.266853610301041]",-3.75,62.0
1862,1.0,45.25,3.0,-0.5,1.0,3.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.48336953075,"[0.9334231395914685, 2.483369530753407]",-4.5,63.0
1863,1.0,45.25,1.0,0.75,1.0,1.0,-0.75,"[1, 0, 1, 0]","['space', 'space', 'space', 'j']",0.0,4.0,122,0.0,7.31656338947,"[3.0833589006251714, 4.466815121904801, 6.333290812817722, 7.316563389471412]",0.0,64.0
1864,1.0,45.25,2.0,0.5,0.0,2.0,-0.5,"[0, 1, 0, 1]","['space', 'space', 'space', 'j']",1.0,4.0,122,0.0,8.55001273783,"[3.2000113632420835, 5.316609942103241, 6.8336780793943035, 8.550012737829093]",0.0,65.0
1865,1.0,48.25,2.0,0.75,0.0,2.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,1.80007404434,"[0.9169167496002046, 1.8000740443421819]",3.0,66.0
1866,1.0,48.25,1.0,-1.0,1.0,3.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,3.53335202769,"[2.4335318234880106, 3.533352027694491]",-2.5,67.0
1867,1.0,48.5,1.0,0.0,1.0,1.0,0.25,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,4.71662423779,"[1.3505248167675745, 4.7166242377934395]",0.25,68.0
1868,1.0,50.5,2.0,0.25,0.0,2.0,0.75,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,2.40004581952,"[1.716883026434516, 2.4000458195187093]",2.0,69.0
1869,1.0,51.5,1.0,0.0,1.0,1.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,2.18357205303,"[1.2667616047110641, 2.183572053025273]",1.0,70.0
1870,1.0,53.25,1.0,0.25,1.0,2.0,0.75,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,3.50016953222,"[2.4333775033519487, 3.5001695322207524]",1.75,71.0
1871,1.0,53.25,1.0,-0.75,0.0,3.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,1.68355464161,"[0.9669043783287634, 1.6835546416077705]",-3.75,72.0
1872,1.0,55.0,1.0,0.25,0.0,3.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,1.83340756095,"[0.9334411008385359, 1.8334075609527645]",1.75,73.0
1873,1.0,55.0,2.0,0.0,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.23337347123,"[1.0669140920690552, 2.23337347123379]",-0.75,74.0
1874,1.0,55.75,1.0,-0.75,0.0,3.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,3.96679954327,"[1.2167010313060018, 3.966799543271918]",0.75,75.0
1875,1.0,55.75,3.0,0.5,0.0,3.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,4.73331793797,"[1.5167704936975497, 4.733317937974789]",-0.75,76.0
1876,1.0,59.25,3.0,0.5,1.0,2.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,1.75006368913,"[1.016931961679802, 1.7500636891309114]",3.5,77.0
1877,1.0,59.25,2.0,-0.5,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.55004609443,"[1.600081375465379, 2.550046094434947]",-1.75,78.0
1878,1.0,59.25,1.0,-1.0,0.0,2.0,0.25,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,5.7666012364,"[2.3500043070343963, 5.766601236395218]",-0.5,79.0
1879,1.0,62.25,1.0,0.0,1.0,3.0,1.0,"[1, 0]","['space', 'f']",0.0,2.0,122,0.0,2.26683088382,"[1.200037388724013, 2.2668308838219673]",3.0,80.0
1880,1.0,62.25,2.0,-0.75,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,4.61680000147,"[3.783574618919374, 4.61680000146589]",-2.25,81.0
1881,1.0,62.25,3.0,0.0,0.0,1.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,2.43353732183,"[0.9835771848120203, 2.433537321830954]",0.0,82.0
1882,1.0,62.25,2.0,0.25,0.0,2.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,10.2502805071,"[4.033712169111823, 10.250280507090793]",-1.0,83.0
1883,1.0,64.0,3.0,0.75,0.0,1.0,-0.5,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,6.38340746931,"[2.3835075391434657, 6.383407469314989]",1.75,84.0
1884,1.0,64.5,1.0,0.0,0.0,1.0,0.5,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,1.6502185591,"[0.9834213984468079, 1.6502185591016314]",0.5,85.0
1885,1.0,64.5,1.0,-0.75,0.0,3.0,0.0,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,1.96685269391,"[0.6335846075744485, 1.966852693913097]",-0.75,86.0
1886,1.0,64.5,1.0,0.25,0.0,1.0,-1.0,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,1.91671184471,"[1.0334456827913527, 1.9167118447112443]",-0.75,87.0
1887,1.0,64.5,2.0,0.75,0.0,3.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,6.51658941496,"[1.2669019957138516, 6.516589414957707]",-0.75,88.0
1888,1.0,64.5,2.0,-0.75,1.0,1.0,0.5,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,4.11665356228,"[3.1833517527775257, 4.116653562283318]",-1.0,89.0
1889,1.0,64.5,2.0,-1.0,0.0,1.0,0.5,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,4.60007147845,"[3.18350057457792, 4.600071478449536]",-1.5,90.0
1890,1.0,64.5,1.0,0.25,1.0,1.0,-0.75,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,8.39997250829,"[3.950151296048716, 8.399972508286737]",-0.5,91.0
1891,1.0,65.5,1.0,0.75,0.0,1.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,3.88348023071,"[2.033555649639311, 3.88348023071012]",1.0,92.0
1892,1.0,65.5,1.0,-0.25,1.0,3.0,-1.0,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,2.26672678188,"[1.1002476086796378, 2.2667267818760592]",-3.25,93.0
1893,1.0,67.0,3.0,1.0,0.0,3.0,-0.5,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,5.06662451271,"[0.9000452696818684, 5.066624512706767]",1.5,94.0
1894,1.0,67.0,1.0,-0.5,1.0,2.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,3.45000522343,"[2.550035830863635, 3.4500052234252507]",-1.5,95.0
1895,1.0,68.5,3.0,0.75,0.0,1.0,-0.75,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,8.53334249724,"[5.649924581073719, 8.533342497237754]",1.5,96.0
1896,1.0,71.75,3.0,1.0,0.0,1.0,0.25,"[0, 1]","['space', 'f']",1.0,2.0,122,0.0,1.6167303558,"[0.8169194987713126, 1.6167303557958803]",3.25,97.0
1897,1.0,71.75,1.0,-0.25,1.0,1.0,-0.5,"[1, 0]","['space', 'j']",0.0,2.0,122,0.0,3.06684737885,"[2.183392440514581, 3.0668473788500705]",-0.75,98.0
1898,1.0,71.75,3.0,-0.25,0.0,1.0,0.75,"[0, 1, 0]","['space', 'space', 'j']",0.0,3.0,122,0.0,6.89992650549,"[1.100279132508149, 2.950226806617138, 6.899926505491749]",0.0,99.0
1899,1.0,71.75,3.0,0.25,0.0,1.0,-0.75,"[0, 1]","['space', 'j']",1.0,2.0,122,0.0,4.60043913426,"[2.4671754465998674, 4.600439134264889]",0.0,100.0
1900,1.0,71.75,1.0,0.25,0.0,1.0,-0.25,"[0, 1]","['space', 'j']",1.0,2.0,122,1.0,7.84985860097,"[5.150208478808054, 7.8498586009663995]",0.0,1.0
1901,1.0,72.0,1.0,0.5,1.0,1.0,-0.25,"[1, 0]","['space', 'f']",0.0,2.0,122,1.0,3.23349480132,"[1.1502095784780977, 3.2334948013158282]",0.25,2.0
1902,1.0,72.0,3.0,-1.0,0.0,2.0,0.25,"[0, 1]","['space', 'j']",1.0,2.0,122,1.0,4.80014112412,"[1.6668931983658695, 4.800141124116635]",-2.5,3.0
